 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,263,117,17,1,1,100,1,Full,274.000,118.000,0.000,174.289,0.000,0.000,103.630,2.971,263.000,117.000,273.825,118.088
2,1,263,117,17,1,1,100,2,Local,274.000,118.000,0.000,5.194,NaN,0.000,77.416,2.973,263.000,117.000,273.754,118.175
3,1,263,117,17,1,1,100,3,Local,273.000,118.000,0.000,5.711,NaN,0.000,51.120,3.203,263.000,117.000,273.667,118.246
4,1,263,117,17,1,1,100,4,Local,274.000,119.000,0.000,10.305,NaN,0.000,30.570,2.401,263.000,117.000,273.596,118.281
5,1,263,117,17,1,1,100,5,Local,273.000,118.000,0.000,5.711,NaN,0.000,15.943,1.831,263.000,117.000,273.544,118.316
6,1,263,117,17,1,1,100,6,Local,274.000,119.000,0.000,10.305,NaN,0.000,6.910,1.835,263.000,117.000,273.456,118.281
7,1,263,117,17,1,1,100,7,Local,273.000,118.000,0.000,5.711,NaN,0.000,6.730,-0.232,263.000,117.000,273.456,118.246
8,1,263,117,17,1,1,100,8,Local,274.000,118.000,0.000,5.194,NaN,0.000,6.632,-0.462,263.000,117.000,273.474,118.228
9,1,263,117,17,1,1,100,9,Local,273.000,118.000,0.000,5.711,NaN,0.000,6.614,-0.692,263.000,117.000,273.509,118.228
10,1,263,117,17,1,1,100,10,Local,273.000,118.000,0.000,5.711,0.000,0.000,7.017,-1.151,263.000,117.000,273.596,118.316
11,1,263,117,17,1,1,100,11,Local,274.000,118.000,0.000,5.194,NaN,0.000,7.518,-0.689,263.000,117.000,273.667,118.421
12,1,263,117,17,1,1,100,12,Local,274.000,119.000,0.000,10.305,NaN,0.000,8.262,-1.379,263.000,117.000,273.789,118.579
13,1,263,117,17,1,1,100,13,Local,274.000,119.000,0.000,10.305,0.000,0.000,9.032,-0.341,263.000,117.000,273.860,118.737
14,1,263,117,17,1,1,100,14,Local,274.000,119.000,0.000,10.305,0.000,0.000,9.615,-0.919,263.000,117.000,273.947,118.860
15,1,263,117,17,1,1,100,15,Local,274.000,119.000,0.000,10.305,0.000,0.053,9.767,-0.806,263.000,117.053,274.000,118.947
16,1,263,117,17,1,1,100,16,Local,274.000,119.000,0.000,10.305,0.000,0.088,9.615,0.806,263.000,117.140,273.947,119.000
17,1,263,117,17,1,1,100,17,Local,274.000,119.000,0.000,10.305,0.000,0.175,9.327,-0.315,263.000,117.211,273.860,119.000
18,1,263,117,17,1,1,100,18,Local,274.000,119.000,0.000,10.305,0.000,0.298,8.753,-0.481,263.000,117.333,273.789,119.000
19,1,263,118,17,1,1,100,19,Local,274.000,119.000,1.000,5.194,NaN,0.368,8.179,-0.481,263.000,117.456,273.719,119.000
20,1,263,118,17,1,1,100,20,Local,273.000,119.000,0.000,5.711,NaN,0.439,7.586,-1.173,263.000,117.579,273.684,119.000
21,1,263,117,17,1,1,100,21,Local,273.000,119.000,1.000,11.310,NaN,0.439,6.959,-0.811,263.000,117.702,273.684,119.000
22,1,263,118,17,1,1,100,22,Local,274.000,119.000,1.000,5.194,NaN,0.404,6.492,-1.271,263.000,117.789,273.719,119.000
23,1,263,118,17,1,1,100,23,Local,274.000,119.000,0.000,5.194,0.000,0.333,5.991,-0.909,263.000,117.877,273.789,119.000
24,1,263,118,17,1,1,100,24,Local,274.000,119.000,0.000,5.194,0.000,0.211,5.758,-0.561,263.000,117.912,273.860,119.000
25,1,263,118,17,1,1,100,25,Local,274.000,119.000,0.000,5.194,0.000,0.140,5.516,-0.908,263.000,117.947,273.947,119.000
26,1,263,118,17,1,1,100,26,Local,274.000,119.000,0.000,5.194,0.000,0.053,5.194,0.196,263.000,118.000,274.000,119.000
27,1,263,118,17,1,1,100,27,Local,274.000,119.000,0.000,5.194,0.000,0.053,5.194,0.000,263.000,117.947,274.000,118.947
28,1,263,118,17,1,1,100,28,Local,274.000,119.000,0.000,5.194,0.000,0.140,5.194,0.000,263.000,117.912,274.000,118.912
29,1,263,118,17,1,1,100,29,Local,274.000,119.000,0.000,5.194,0.000,0.211,5.194,0.000,263.000,117.877,274.000,118.877
30,1,263,118,17,1,1,100,30,Local,274.000,119.000,0.000,5.194,0.000,0.281,5.194,0.000,263.000,117.842,274.000,118.842
31,1,263,117,17,1,1,100,31,Local,274.000,118.000,1.000,5.194,0.000,0.368,5.194,0.000,263.000,117.789,274.000,118.789
32,1,263,118,17,1,1,100,32,Local,274.000,119.000,1.000,5.194,0.000,0.404,5.463,0.348,263.000,117.702,274.000,118.754
33,1,263,118,17,1,1,100,33,Local,274.000,119.000,0.000,5.194,0.000,0.404,5.912,0.579,263.000,117.614,274.000,118.754
34,1,263,118,17,1,1,100,34,Local,274.000,119.000,0.000,5.194,0.000,0.421,6.270,0.463,263.000,117.544,274.000,118.754
35,1,263,117,17,1,1,100,35,Local,274.000,118.000,1.000,5.194,0.000,0.386,6.629,0.463,263.000,117.509,274.000,118.789
36,1,263,117,17,1,1,100,36,Local,274.000,119.000,0.000,10.305,NaN,0.333,6.808,0.232,263.000,117.526,274.000,118.842
37,1,263,117,17,1,1,100,37,Local,274.000,119.000,0.000,10.305,0.000,0.281,6.808,0.000,263.000,117.561,274.000,118.877
38,1,263,118,17,1,1,100,38,Local,274.000,119.000,1.000,5.194,NaN,0.246,6.629,-0.232,263.000,117.632,274.000,118.912
39,1,263,118,17,1,1,100,39,Local,274.000,119.000,0.000,5.194,0.000,0.211,6.270,-0.463,263.000,117.737,274.000,118.947
40,1,263,118,17,1,1,100,40,Local,274.000,119.000,0.000,5.194,0.000,0.123,5.912,-0.463,263.000,117.860,274.000,119.000
41,1,263,118,17,1,1,100,41,Local,274.000,119.000,0.000,5.194,0.000,0.088,5.463,-0.579,263.000,117.947,274.000,119.000
