 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,117,156,16,1,1,100,1,Full,128.000,157.000,0.000,174.289,0.000,0.053,103.119,2.047,117.053,156.000,128.000,157.000
2,1,117,156,16,1,1,100,2,Local,128.000,157.000,0.000,5.194,NaN,0.088,76.465,2.739,117.140,156.000,128.000,157.000
3,1,117,156,16,1,1,100,3,Local,128.000,157.000,0.000,5.194,0.000,0.123,49.528,5.065,117.263,156.000,128.000,156.947
4,1,117,156,16,1,1,100,4,Local,128.000,157.000,0.000,5.194,0.000,0.158,28.616,3.950,117.421,156.000,128.053,156.912
5,1,118,156,16,1,1,100,5,Local,128.000,157.000,1.000,5.711,NaN,0.211,13.619,3.034,117.526,156.000,128.088,156.877
6,1,118,156,16,1,1,100,6,Local,128.000,157.000,0.000,5.711,0.000,0.246,4.537,2.118,117.596,156.000,128.123,156.842
7,1,118,156,16,1,1,100,7,Local,128.000,156.000,0.000,0.000,NaN,0.246,4.519,-0.692,117.596,156.000,128.158,156.842
8,1,118,156,16,1,1,100,8,Local,129.000,157.000,0.000,5.194,NaN,0.246,4.210,1.288,117.526,156.000,128.158,156.789
9,1,117,156,16,1,1,100,9,Local,128.000,157.000,1.000,5.194,0.000,0.211,3.900,1.288,117.421,156.000,128.158,156.737
10,1,117,156,16,1,1,100,10,Local,128.000,157.000,0.000,5.194,0.000,0.158,3.399,2.723,117.263,156.000,128.123,156.649
11,1,117,156,16,1,1,100,11,Local,128.000,157.000,0.000,5.194,0.000,0.123,2.734,5.196,117.140,156.000,128.088,156.526
12,1,117,156,16,1,1,100,12,Local,128.000,156.000,0.000,0.000,NaN,0.140,2.187,5.344,117.105,156.000,128.053,156.421
13,1,117,156,16,1,1,100,13,Local,128.000,156.000,0.000,0.000,0.000,0.140,1.367,8.016,117.140,156.000,128.000,156.263
