 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,206,135,17,1,1,100,1,Full,216.000,139.000,0.000,174.289,0.000,0.000,110.084,10.731,206.000,135.000,216.000,139.000
2,1,206,135,16,1,1,100,2,Local,216.000,139.000,0.000,21.801,NaN,0.000,86.007,10.731,206.000,135.000,216.000,139.000
3,1,206,135,16,1,1,100,3,Local,216.000,139.000,0.000,21.801,0.000,0.000,62.044,7.386,206.000,135.000,215.947,139.000
4,1,206,135,16,1,1,100,4,Local,216.000,139.000,0.000,21.801,0.000,0.053,43.393,6.116,205.947,135.000,215.860,139.000
5,1,206,135,17,1,1,100,5,Local,216.000,139.000,0.000,21.801,0.000,0.140,30.474,1.041,205.912,135.000,215.737,139.053
6,1,206,135,17,1,1,100,6,Local,216.000,139.000,0.000,21.801,0.000,0.211,22.893,-3.792,205.877,135.000,215.579,139.088
7,1,206,135,17,1,1,100,7,Local,215.000,139.000,0.000,23.962,NaN,0.281,23.223,-4.024,205.842,135.000,215.474,139.123
8,1,205,135,17,1,1,100,8,Local,215.000,139.000,1.000,21.801,NaN,0.316,23.553,-4.024,205.842,135.000,215.404,139.158
9,1,206,135,17,1,1,100,9,Local,215.000,140.000,1.000,29.055,NaN,0.316,23.804,2.418,205.842,135.000,215.404,139.211
10,1,206,135,17,1,1,100,10,Local,215.000,139.000,0.000,23.962,NaN,0.281,24.277,1.152,205.877,135.000,215.421,139.298
11,1,206,135,16,1,1,100,11,Local,216.000,139.000,0.000,21.801,NaN,0.211,24.482,0.497,205.912,135.000,215.439,139.333
12,1,206,135,16,1,1,100,12,Local,216.000,139.000,0.000,21.801,0.000,0.140,24.917,2.267,205.947,135.000,215.474,139.421
13,1,206,135,16,1,1,100,13,Local,216.000,140.000,0.000,26.565,NaN,0.053,25.422,0.625,206.000,135.000,215.491,139.509
14,1,206,135,17,1,1,100,14,Local,215.000,140.000,0.000,29.055,NaN,0.000,25.462,2.509,206.000,135.000,215.509,139.526
15,1,206,135,17,1,1,100,15,Local,215.000,139.000,0.000,23.962,NaN,0.000,25.603,1.552,206.000,135.000,215.526,139.561
16,1,206,135,17,1,1,100,16,Local,215.000,140.000,0.000,29.055,NaN,0.000,25.599,4.211,206.000,135.000,215.561,139.579
17,1,206,135,16,1,1,100,17,Local,216.000,140.000,0.000,26.565,NaN,0.000,25.651,1.334,206.000,135.000,215.579,139.596
18,1,206,135,16,1,1,100,18,Local,216.000,139.000,0.000,21.801,NaN,0.000,25.488,5.636,206.000,135.000,215.649,139.596
19,1,206,135,17,1,1,100,19,Local,216.000,139.000,0.000,21.801,0.000,0.000,25.448,8.950,206.000,135.000,215.737,139.632
20,1,206,135,17,1,1,100,20,Local,216.000,140.000,0.000,26.565,NaN,0.000,25.752,7.376,206.000,135.000,215.789,139.719
21,1,206,135,17,1,1,100,21,Local,215.000,140.000,0.000,29.055,NaN,0.000,25.705,5.914,206.000,135.000,215.842,139.737
22,1,206,135,17,1,1,100,22,Local,216.000,140.000,0.000,26.565,NaN,0.000,25.872,1.612,206.000,135.000,215.842,139.772
23,1,206,135,17,1,1,100,23,Local,216.000,140.000,0.000,26.565,0.000,0.000,26.035,5.823,206.000,135.000,215.877,139.825
24,1,206,135,17,1,1,100,24,Local,216.000,140.000,0.000,26.565,0.000,0.053,25.781,1.793,206.000,135.053,215.912,139.842
25,1,206,135,17,1,1,100,25,Local,216.000,139.000,0.000,21.801,NaN,0.140,25.526,1.793,206.000,135.088,215.947,139.842
26,1,206,135,17,1,1,100,26,Local,216.000,140.000,0.000,26.565,NaN,0.263,24.977,1.078,206.000,135.175,216.000,139.842
27,1,206,135,17,1,1,100,27,Local,216.000,140.000,0.000,26.565,0.000,0.368,24.559,-4.030,206.000,135.298,216.000,139.877
28,1,206,136,17,1,1,100,28,Local,216.000,140.000,1.000,21.801,NaN,0.439,24.141,-4.030,206.000,135.421,216.000,139.912
29,1,206,135,17,1,1,100,29,Local,216.000,140.000,1.000,26.565,NaN,0.474,23.556,-5.642,206.000,135.579,216.000,139.947
30,1,206,136,17,1,1,100,30,Local,216.000,140.000,1.000,21.801,NaN,0.439,23.222,-3.224,206.000,135.702,216.000,140.000
31,1,206,136,17,1,1,100,31,Local,216.000,140.000,0.000,21.801,0.000,0.368,22.637,-5.642,206.000,135.825,216.000,140.000
