 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,282,59,16,0.990,1,100,1,Full,293.000,62.000,0.000,174.289,0.000,0.088,107.818,10.082,282.000,58.860,292.947,61.947
2,1,282,59,16,0.990,1,100,2,Local,293.000,62.000,0.000,15.255,NaN,0.175,83.000,7.521,282.000,58.789,292.860,61.912
3,1,282,59,16,0.990,1,100,3,Local,293.000,62.000,0.000,15.255,0.000,0.246,58.157,8.802,282.000,58.719,292.789,61.877
4,1,282,58,16,0.960,1,100,4,Local,293.000,62.000,1.000,19.983,NaN,0.281,38.728,4.975,282.000,58.684,292.719,61.842
5,1,282,58,16,1.000,1,100,5,Local,292.000,61.000,0.000,16.699,NaN,0.316,24.828,4.651,282.000,58.684,292.684,61.842
6,1,282,59,16,1.000,1,100,6,Local,292.000,62.000,1.000,16.699,0.000,0.281,16.292,3.386,282.000,58.719,292.684,61.842
7,1,282,59,16,0.990,1,100,7,Local,293.000,62.000,0.000,15.255,NaN,0.246,16.075,1.620,282.000,58.789,292.719,61.877
8,1,282,59,16,0.990,1,100,8,Local,293.000,62.000,0.000,15.255,0.000,0.175,15.808,4.182,282.000,58.860,292.789,61.912
9,1,282,59,16,0.990,1,100,9,Local,293.000,62.000,0.000,15.255,0.000,0.088,15.458,3.711,282.000,58.947,292.860,61.947
10,1,282,59,16,0.990,1,100,10,Local,293.000,62.000,0.000,15.255,0.000,0.053,15.407,2.562,282.000,59.000,292.895,62.000
11,1,282,59,16,0.990,1,100,11,Local,293.000,62.000,0.000,15.255,0.000,0.000,15.458,-2.562,282.000,59.000,292.860,62.000
12,1,282,59,16,0.990,1,100,12,Local,293.000,62.000,0.000,15.255,0.000,0.000,15.635,-8.966,282.000,59.000,292.737,62.000
13,1,282,59,16,0.990,1,100,13,Local,293.000,62.000,0.000,15.255,0.000,0.000,15.787,-7.685,282.000,59.000,292.632,62.000
14,1,282,59,16,1.000,1,100,14,Local,292.000,62.000,0.000,16.699,NaN,0.053,15.889,-5.123,281.947,59.000,292.509,62.000
15,1,282,59,17,1.000,1,100,15,Local,292.000,62.000,0.000,16.699,0.000,0.140,16.015,-6.404,281.912,59.000,292.386,62.000
16,1,282,59,16,0.980,1,100,16,Local,292.000,62.000,0.000,16.699,0.000,0.211,16.015,0.000,281.877,59.000,292.351,62.000
17,1,282,59,17,1.000,1,100,17,Local,293.000,62.000,0.000,15.255,NaN,0.281,16.041,-1.281,281.842,59.000,292.298,62.000
18,1,281,59,16,0.990,1,100,18,Local,292.000,62.000,1.000,15.255,0.000,0.316,16.066,-1.281,281.842,59.000,292.281,62.000
19,1,282,59,16,1.000,1,100,19,Local,292.000,62.000,1.000,16.699,NaN,0.316,16.066,0.000,281.842,59.000,292.281,62.000
20,1,282,59,16,0.990,1,100,20,Local,293.000,62.000,0.000,15.255,NaN,0.281,16.436,-2.032,281.877,59.000,292.246,62.053
21,1,282,59,16,0.980,1,100,21,Local,292.000,62.000,0.000,16.699,NaN,0.211,16.640,0.780,281.912,59.000,292.263,62.088
22,1,282,59,16,0.990,1,100,22,Local,292.000,62.000,0.000,16.699,0.000,0.140,16.870,-0.500,281.947,59.000,292.263,62.123
23,1,282,59,16,0.990,1,100,23,Local,292.000,62.000,0.000,16.699,0.000,0.053,17.074,0.780,282.000,59.000,292.298,62.158
24,1,282,59,16,0.990,1,100,24,Local,292.000,63.000,0.000,21.801,NaN,0.053,17.292,5.654,281.947,59.000,292.281,62.211
25,1,282,59,16,0.990,1,100,25,Local,293.000,62.000,0.000,15.255,NaN,0.140,17.496,0.780,281.912,59.000,292.228,62.246
26,1,282,59,16,0.990,1,100,26,Local,293.000,62.000,0.000,15.255,0.000,0.211,17.420,3.843,281.877,59.000,292.246,62.246
27,1,282,59,16,1.000,1,100,27,Local,292.000,62.000,0.000,16.699,NaN,0.333,17.344,3.843,281.789,59.000,292.211,62.246
28,1,281,59,16,0.970,1,100,28,Local,291.000,63.000,1.000,21.801,NaN,0.404,17.089,1.781,281.702,59.000,292.175,62.211
29,1,282,59,16,0.990,1,100,29,Local,292.000,62.000,1.000,16.699,NaN,0.491,16.770,-0.530,281.632,59.000,292.140,62.158
30,1,282,59,17,1.000,1,100,30,Local,293.000,62.000,0.000,15.255,NaN,0.526,16.540,0.500,281.596,59.000,292.140,62.123
31,1,281,59,16,0.990,1,100,31,Local,292.000,62.000,1.000,15.255,0.000,0.491,16.260,3.062,281.596,59.000,292.211,62.088
32,1,281,59,16,0.990,1,100,32,Local,292.000,62.000,0.000,15.255,0.000,0.456,16.030,0.500,281.632,59.000,292.281,62.053
33,1,282,59,16,0.990,1,100,33,Local,292.000,62.000,1.000,16.699,NaN,0.333,15.762,-3.092,281.719,59.000,292.368,62.000
34,1,282,59,16,0.990,1,100,34,Local,293.000,62.000,0.000,15.255,NaN,0.246,15.787,-1.281,281.789,59.000,292.421,62.000
35,1,282,59,17,1.000,1,100,35,Local,293.000,62.000,0.000,15.255,0.000,0.175,15.838,-2.562,281.860,59.000,292.456,62.000
36,1,282,59,16,0.990,1,100,36,Local,292.000,62.000,0.000,16.699,NaN,0.088,15.914,-3.843,281.947,59.000,292.491,62.000
37,1,282,59,16,0.990,1,100,37,Local,292.000,62.000,0.000,16.699,0.000,0.053,15.990,-3.843,282.000,59.000,292.491,62.000
38,1,282,59,16,0.990,1,100,38,Local,293.000,62.000,0.000,15.255,NaN,0.000,16.041,-2.562,282.000,59.000,292.456,62.000
39,1,282,59,16,0.990,1,100,39,Local,293.000,62.000,0.000,15.255,0.000,0.000,16.091,-2.562,282.000,59.000,292.421,62.000
40,1,282,59,16,0.990,1,100,40,Local,292.000,62.000,0.000,16.699,NaN,0.000,16.436,-0.751,282.000,59.000,292.368,62.053
41,1,282,59,16,1.000,1,100,41,Local,292.000,62.000,0.000,16.699,0.000,0.000,16.589,3.342,282.000,59.000,292.386,62.088
42,1,282,59,16,1.000,1,100,42,Local,292.000,62.000,0.000,16.699,0.000,0.000,16.768,2.061,282.000,59.000,292.386,62.123
43,1,282,59,16,0.990,1,100,43,Local,293.000,62.000,0.000,15.255,NaN,0.053,17.023,-1.781,282.000,59.053,292.333,62.211
44,1,282,59,16,0.980,1,100,44,Local,292.000,63.000,0.000,21.801,NaN,0.088,17.317,1.811,282.000,59.140,292.316,62.351
45,1,282,59,16,0.990,1,100,45,Local,293.000,62.000,0.000,15.255,NaN,0.197,17.638,0.808,282.053,59.211,292.281,62.456
46,1,282,59,16,0.980,1,100,46,Local,292.000,62.000,0.000,16.699,NaN,0.335,17.750,-1.689,282.088,59.281,292.246,62.526
47,1,282,60,16,1.000,1,100,47,Local,292.000,63.000,1.000,16.699,0.000,0.419,17.912,-4.251,282.123,59.316,292.175,62.561
48,1,282,60,16,1.000,1,100,48,Local,292.000,64.000,0.000,21.801,NaN,0.504,17.845,-3.751,282.158,59.316,292.140,62.526
49,1,283,59,16,0.970,1,100,49,Local,292.000,62.000,1.414,18.435,NaN,0.504,17.500,0.751,282.158,59.281,292.193,62.439
50,1,282,59,16,0.980,1,100,50,Local,292.000,62.000,1.000,16.699,NaN,0.469,17.220,3.062,282.158,59.211,292.263,62.333
51,1,282,59,17,1.000,1,100,51,Local,292.000,62.000,0.000,16.699,0.000,0.384,16.752,8.594,282.123,59.140,292.421,62.228
52,1,282,59,17,1.000,1,100,52,Local,293.000,62.000,0.000,15.255,NaN,0.247,16.284,8.594,282.088,59.053,292.579,62.105
53,1,282,59,17,1.000,1,100,53,Local,293.000,62.000,0.000,15.255,0.000,0.162,15.727,7.564,282.053,59.000,292.737,62.000
54,1,282,59,17,1.000,1,100,54,Local,293.000,62.000,0.000,15.255,0.000,0.053,15.458,7.658,282.000,59.000,292.860,62.000
55,1,282,59,17,1.000,1,100,55,Local,293.000,62.000,0.000,15.255,0.000,0.000,15.407,2.562,282.000,59.000,292.895,62.000
56,1,282,59,17,1.000,1,100,56,Local,293.000,62.000,0.000,15.255,0.000,0.000,15.382,1.281,282.000,59.000,292.912,62.000
57,1,282,59,16,1.000,1,100,57,Local,293.000,62.000,0.000,15.255,0.000,0.000,15.508,-6.404,282.000,59.000,292.825,62.000
58,1,282,59,16,0.990,1,100,58,Local,293.000,62.000,0.000,15.255,0.000,0.000,15.610,-5.123,282.000,59.000,292.754,62.000
59,1,282,59,16,0.980,1,100,59,Local,292.000,62.000,0.000,16.699,NaN,0.000,15.660,-2.562,282.000,59.000,292.719,62.000
60,1,282,59,16,0.990,1,100,60,Local,293.000,62.000,0.000,15.255,NaN,0.053,15.787,-6.404,282.053,59.000,292.684,62.000
61,1,282,59,17,1.000,1,100,61,Local,292.000,62.000,0.000,16.699,NaN,0.162,15.787,0.000,282.088,59.053,292.719,62.053
62,1,282,59,16,1.000,1,100,62,Local,293.000,62.000,0.000,15.255,NaN,0.299,15.787,0.000,282.123,59.088,292.754,62.088
63,1,282,59,16,1.000,1,100,63,Local,293.000,62.000,0.000,15.255,0.000,0.525,15.985,3.974,282.158,59.018,292.825,62.070
64,1,283,59,16,0.980,1,100,64,Local,293.000,62.000,1.000,16.699,NaN,0.785,15.833,3.588,282.158,58.982,293.107,62.071
65,1,282,60,16,0.980,1,100,65,Local,293.000,63.000,1.414,15.255,NaN,0.960,15.897,-2.845,282.158,58.912,293.219,62.037
66,1,282,59,16,1.000,1,100,66,Local,293.000,62.000,1.000,15.255,0.000,1.065,15.936,-1.564,282.123,58.842,293.314,62.003
67,1,282,57,17,0.990,1,100,67,Local,293.000,61.000,2.000,19.983,NaN,1.103,15.859,-5.067,282.035,58.807,293.320,61.969
68,1,282,59,17,1.000,1,100,68,Local,296.696,62.023,2.000,11.624,NaN,1.019,15.910,-2.562,281.912,58.772,293.162,61.933
69,1,282,59,16,1.000,1,100,69,Local,292.000,62.000,0.000,16.699,NaN,0.846,15.719,0.339,281.737,58.807,293.005,61.933
70,1,282,59,16,1.000,1,100,70,Local,292.000,62.000,0.000,16.699,0.000,0.632,15.680,1.564,281.579,58.825,292.717,61.915
71,1,281,59,16,0.990,1,100,71,Local,292.000,62.000,1.000,15.255,NaN,0.439,15.935,3.375,281.421,58.895,292.412,62.002
72,1,281,59,16,0.990,1,100,72,Local,292.000,62.000,0.000,15.255,0.000,0.263,15.942,5.716,281.263,59.000,292.159,62.089
73,1,281,59,16,0.990,1,100,73,Local,292.000,62.000,0.000,15.255,0.000,0.123,16.262,8.381,281.140,59.000,291.877,62.123
74,1,281,59,16,0.990,1,100,74,Local,292.000,62.000,0.000,15.255,0.000,0.088,16.365,5.904,281.053,59.000,291.842,62.158
75,1,281,59,17,1.000,1,100,75,Local,291.000,63.000,0.000,21.801,NaN,0.053,16.365,0.000,281.000,59.000,291.789,62.158
76,1,281,59,16,0.990,1,100,76,Local,292.000,62.000,0.000,15.255,NaN,0.000,16.415,-2.562,281.000,59.000,291.754,62.158
77,1,281,59,16,0.990,1,100,77,Local,292.000,62.000,0.000,15.255,0.000,0.053,16.695,-6.158,281.053,59.000,291.702,62.175
78,1,281,59,16,0.990,1,100,78,Local,292.000,62.000,0.000,15.255,0.000,0.162,16.897,-8.635,281.088,59.053,291.614,62.228
79,1,281,59,16,0.990,1,100,79,Local,291.000,62.000,0.000,16.699,NaN,0.299,17.024,-4.792,281.123,59.088,291.579,62.263
80,1,281,59,16,0.990,1,100,80,Local,292.000,62.000,0.000,15.255,NaN,0.419,17.035,-4.542,281.158,59.123,291.561,62.281
81,1,282,59,16,0.990,1,100,81,Local,291.000,63.000,1.000,23.962,NaN,0.504,17.035,9.035E-7,281.158,59.158,291.561,62.316
82,1,281,60,16,1.000,1,100,82,Local,291.000,63.000,1.414,16.699,NaN,0.539,16.985,2.562,281.158,59.158,291.596,62.316
83,1,281,59,16,0.990,1,100,83,Local,292.000,62.000,1.000,15.255,NaN,0.504,16.628,5.293,281.123,59.158,291.667,62.281
84,1,281,59,16,0.990,1,100,84,Local,292.000,62.000,0.000,15.255,0.000,0.419,16.196,9.135,281.088,59.123,291.789,62.211
85,1,281,59,16,0.990,1,100,85,Local,292.000,62.000,0.000,15.255,0.000,0.299,15.916,1.450,281.053,59.088,291.807,62.140
86,1,281,59,16,0.990,1,100,86,Local,292.000,62.000,0.000,15.255,0.000,0.237,15.625,1.562,281.053,59.105,291.807,62.105
87,1,281,59,16,0.990,1,100,87,Local,292.000,62.000,0.000,15.255,0.000,0.251,16.056,-1.159,281.088,59.088,291.737,62.140
88,1,281,59,16,0.990,1,100,88,Local,292.000,62.000,0.000,15.255,0.000,0.298,16.792,-5.502,281.123,59.123,291.579,62.263
89,1,281,59,16,0.990,1,100,89,Local,291.000,62.000,0.000,16.699,NaN,0.397,17.363,-2.690,281.158,59.158,291.474,62.368
90,1,282,60,16,0.980,1,100,90,Local,291.000,63.000,1.414,18.435,NaN,0.447,17.823,-1.001,281.158,59.158,291.404,62.439
91,1,281,59,16,0.990,1,100,91,Local,291.000,63.000,1.414,21.801,NaN,0.447,18.078,-1.781,281.158,59.158,291.351,62.474
92,1,281,59,16,0.990,1,100,92,Local,291.000,63.000,0.000,21.801,0.000,0.397,18.311,0.939,281.123,59.123,291.333,62.491
93,1,281,59,16,0.990,1,100,93,Local,292.000,62.000,0.000,15.255,NaN,0.298,18.544,0.939,281.088,59.088,291.316,62.509
94,1,281,59,16,0.990,1,100,94,Local,292.000,62.000,0.000,15.255,0.000,0.198,18.751,2.220,281.053,59.053,291.316,62.526
95,1,281,59,16,0.990,1,100,95,Local,291.000,62.000,0.000,16.699,NaN,0.074,19.158,1.283,281.000,59.000,291.281,62.561
96,1,281,59,16,0.990,1,100,96,Local,291.000,63.000,0.000,21.801,NaN,0.000,19.618,-1.001,281.000,59.000,291.211,62.632
97,1,281,59,16,0.980,1,100,97,Local,291.000,63.000,0.000,21.801,0.000,0.000,20.256,1.060,281.000,59.000,291.140,62.737
98,1,281,59,16,0.990,1,100,98,Local,291.000,63.000,0.000,21.801,0.000,0.053,20.741,-2.282,281.000,59.053,291.053,62.860
99,1,281,59,16,0.990,1,100,99,Local,291.000,63.000,0.000,21.801,0.000,0.140,21.085,-0.751,281.000,59.088,291.000,62.947
100,1,281,59,16,0.990,1,100,100,Local,291.000,63.000,0.000,21.801,0.000,0.211,21.175,1.031,281.000,59.123,291.000,63.000
101,1,281,59,16,0.990,1,100,101,Local,291.000,63.000,0.000,21.801,0.000,0.281,20.651,-1.311,281.000,59.158,291.053,62.947
102,1,281,60,16,1.000,1,100,102,Local,291.000,63.000,1.000,16.699,NaN,0.316,20.422,0.500,281.000,59.158,291.088,62.912
103,1,281,59,16,0.990,1,100,103,Local,291.000,63.000,1.000,21.801,NaN,0.316,20.192,0.500,281.000,59.158,291.123,62.877
104,1,281,59,16,0.990,1,100,104,Local,291.000,63.000,0.000,21.801,0.000,0.281,19.873,-0.530,281.000,59.123,291.158,62.789
105,1,281,59,17,1.000,1,100,105,Local,292.000,62.000,0.000,15.255,NaN,0.211,19.873,0.000,281.000,59.088,291.158,62.754
106,1,281,59,16,0.990,1,100,106,Local,291.000,63.000,0.000,21.801,NaN,0.140,19.873,0.000,281.000,59.053,291.158,62.719
