 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,87,58,16,1.000,1,100,1,Full,97,62,0.000,174.289,0.000,0.350,110.600,10.919,87.123,57.825,97.000,61.877
2,1,87,58,16,1.000,1,100,2,Local,97,62,0.000,21.801,NaN,0.485,87.017,12.531,87.158,57.702,97.000,61.842
3,1,88,57,16,1.000,1,100,3,Local,97,61,1.414,23.962,NaN,0.622,63.274,13.955,87.158,57.632,97.000,61.842
4,1,87,58,16,1.000,1,100,4,Local,97,62,1.414,21.801,NaN,0.692,44.882,11.571,87.158,57.561,97.000,61.842
5,1,87,57,16,0.990,1,100,5,Local,97,62,1.000,26.565,NaN,0.678,31.328,6.712,87.123,57.561,97.000,61.825
6,1,87,57,16,1.000,1,100,6,Local,97,62,0.000,26.565,0.000,0.614,23.048,3.746,87.088,57.596,97.000,61.825
7,1,87,58,16,1.000,1,100,7,Local,97,62,1.000,21.801,NaN,0.532,22.626,-1.443,87.053,57.614,97.000,61.772
8,1,87,58,16,1.000,1,100,8,Local,97,62,0.000,21.801,0.000,0.460,21.999,-1.940,87.000,57.702,97.000,61.754
9,1,87,58,16,1.000,1,100,9,Local,97,61,0.000,16.699,NaN,0.386,21.664,-3.224,87.000,57.737,97.000,61.719
10,1,87,58,16,1.000,1,100,10,Local,97,62,0.000,21.801,NaN,0.368,21.247,-4.030,87.000,57.789,97.000,61.684
11,1,87,57,16,0.990,1,100,11,Local,97,61,1.000,21.801,0.000,0.368,20.906,-3.449,87.000,57.842,97.000,61.667
12,1,87,58,16,1.000,1,100,12,Local,97,62,1.000,21.801,0.000,0.316,20.906,0.000,87.000,57.842,97.000,61.667
13,1,87,58,16,1.000,1,100,13,Local,97,62,0.000,21.801,0.000,0.281,20.906,0.000,87.000,57.877,97.000,61.702
14,1,87,58,16,1.000,1,100,14,Local,97,62,0.000,21.801,0.000,0.263,21.247,3.449,87.000,57.860,97.000,61.754
15,1,87,58,16,1.000,1,100,15,Local,97,61,0.000,16.699,NaN,0.281,21.145,-1.480,87.000,57.860,97.000,61.737
16,1,87,58,16,1.000,1,100,16,Local,97,62,0.000,21.801,NaN,0.263,21.133,-0.449,87.000,57.877,97.000,61.754
17,1,87,58,16,1.000,1,100,17,Local,97,62,0.000,21.801,0.000,0.281,21.300,1.612,87.000,57.842,97.000,61.754
18,1,87,57,16,1.000,1,100,18,Local,97,62,1.000,26.565,NaN,0.316,21.300,0.000,87.000,57.842,97.000,61.754
19,1,87,58,16,1.000,1,100,19,Local,97,61,1.000,16.699,NaN,0.368,21.730,4.479,87.000,57.789,97.000,61.789
20,1,87,58,16,1.000,1,100,20,Local,97,62,0.000,21.801,NaN,0.368,22.249,5.510,87.000,57.737,97.000,61.842
21,1,87,58,16,1.000,1,100,21,Local,97,62,0.000,21.801,0.000,0.386,22.596,3.673,87.000,57.702,97.000,61.877
22,1,87,58,16,1.000,1,100,22,Local,97,62,0.000,21.801,0.000,0.460,23.323,0.983,87.053,57.614,97.000,61.912
23,1,87,57,16,1.000,1,100,23,Local,97,62,1.000,26.565,NaN,0.457,23.787,-3.884,87.140,57.544,97.000,61.895
24,1,87,57,16,1.000,1,100,24,Local,97,62,0.000,26.565,0.000,0.564,24.386,-0.932,87.211,57.474,97.000,61.912
25,1,87,58,16,1.000,1,100,25,Local,97,62,1.000,21.801,NaN,0.681,24.800,-3.218,87.281,57.386,97.000,61.877
26,1,88,57,16,1.000,1,100,26,Local,97,62,1.414,29.055,NaN,0.730,24.613,-1.679,87.316,57.333,97.053,61.789
27,1,88,57,16,1.000,1,100,27,Local,97,61,0.000,23.962,NaN,0.797,24.286,1.993,87.368,57.281,97.193,61.702
28,1,87,58,16,1.000,1,100,28,Local,97,62,1.414,21.801,NaN,0.730,23.558,4.423,87.421,57.246,97.404,61.579
29,1,87,57,16,1.000,1,100,29,Local,97,62,1.000,26.565,NaN,0.681,22.441,6.683,87.474,57.211,97.684,61.404
30,1,87,57,16,1.000,1,100,30,Local,98,61,0.000,19.983,NaN,0.638,21.753,7.408,87.509,57.175,97.895,61.298
31,1,88,57,16,1.000,1,100,31,Local,99,61,1.000,19.983,0.000,0.529,20.835,5.251,87.491,57.228,98.035,61.228
32,1,88,57,16,1.000,1,100,32,Local,99,61,0.000,19.983,0.000,0.494,20.388,0.792,87.474,57.316,98.070,61.246
33,1,88,57,16,1.000,1,100,33,Local,99,60,0.000,15.255,NaN,0.399,20.349,-4.496,87.439,57.421,97.965,61.316
34,1,87,58,16,1.000,1,100,34,Local,97,62,1.414,21.801,NaN,0.311,20.289,-6.744,87.368,57.579,97.789,61.421
35,1,87,58,16,1.000,1,100,35,Local,97,62,0.000,21.801,0.000,0.276,20.742,-5.548,87.263,57.737,97.526,61.614
36,1,87,58,16,1.000,1,100,36,Local,97,62,0.000,21.801,0.000,0.174,21.131,-4.106,87.140,57.860,97.281,61.772
37,1,87,58,16,1.000,1,100,37,Local,97,62,0.000,21.801,0.000,0.124,21.457,-2.664,87.053,57.947,97.105,61.895
38,1,87,58,16,1.000,1,100,38,Local,97,62,0.000,21.801,0.000,0.127,21.706,1.412,86.947,58.000,97.000,62.000
39,1,87,58,16,1.000,1,100,39,Local,97,62,0.000,21.801,0.000,0.088,21.546,3.605,86.860,58.000,97.000,62.000
40,1,87,58,16,1.000,1,100,40,Local,97,62,0.000,21.801,0.000,0.175,21.419,2.884,86.789,58.000,97.000,62.000
41,1,87,58,16,1.000,1,100,41,Local,97,62,0.000,21.801,0.000,0.298,21.195,5.047,86.667,58.000,97.000,62.000
42,1,86,58,16,1.000,1,100,42,Local,97,62,1.000,19.983,NaN,0.368,20.972,5.047,86.544,58.000,97.000,62.000
43,1,86,58,16,1.000,1,100,43,Local,97,62,0.000,19.983,0.000,0.491,20.844,2.884,86.474,58.000,97.000,62.000
44,1,87,58,16,1.000,1,100,44,Local,97,62,1.000,21.801,NaN,0.579,20.685,3.605,86.386,58.000,97.000,62.000
45,1,86,58,16,1.000,1,100,45,Local,97,62,1.000,19.983,NaN,0.614,20.589,2.163,86.333,58.000,97.000,62.000
46,1,86,58,16,0.990,1,100,46,Local,97,62,0.000,19.983,0.000,0.614,20.494,2.163,86.281,58.000,97.000,62.000
47,1,87,58,16,1.000,1,100,47,Local,97,62,1.000,21.801,NaN,0.526,20.430,1.442,86.246,58.000,97.000,62.000
48,1,86,58,16,1.000,1,100,48,Local,97,62,1.000,19.983,NaN,0.456,20.366,1.442,86.211,58.000,97.000,62.000
49,1,86,58,16,1.000,1,100,49,Local,97,62,0.000,19.983,0.000,0.333,20.206,3.605,86.123,58.000,97.000,62.000
50,1,86,58,16,1.000,1,100,50,Local,97,62,0.000,19.983,0.000,0.211,20.143,1.442,86.088,58.000,97.000,62.000
51,1,86,58,16,0.990,1,100,51,Local,97,62,0.000,19.983,0.000,0.140,20.079,1.442,86.053,58.000,97.000,62.000
52,1,86,58,16,1.000,1,100,52,Local,97,62,0.000,19.983,0.000,0.105,20.079,0.000,86.053,58.000,97.000,62.000
53,1,86,58,16,0.990,1,100,53,Local,97,62,0.000,19.983,0.000,0.140,20.143,-1.442,86.088,58.000,97.000,62.000
54,1,86,58,16,1.000,1,100,54,Local,97,62,0.000,19.983,0.000,0.211,20.206,-1.442,86.123,58.000,97.000,62.000
55,1,86,58,16,1.000,1,100,55,Local,97,62,0.000,19.983,0.000,0.281,20.270,-1.442,86.158,58.000,97.000,62.000
56,1,87,58,16,1.000,1,100,56,Local,97,62,1.000,21.801,NaN,0.368,20.366,-2.163,86.211,58.000,97.000,62.000
57,1,86,58,16,1.000,1,100,57,Local,97,62,1.000,19.983,NaN,0.404,20.525,-3.605,86.298,58.000,97.000,62.000
58,1,86,58,16,1.000,1,100,58,Local,97,62,0.000,19.983,0.000,0.404,20.685,-3.605,86.386,58.000,97.000,62.000
59,1,86,58,16,1.000,1,100,59,Local,97,62,0.000,19.983,0.000,0.368,20.908,-5.047,86.509,58.000,97.000,62.000
60,1,87,58,16,1.000,1,100,60,Local,97,62,1.000,21.801,NaN,0.373,20.787,-4.297,86.579,58.053,97.000,62.000
61,1,87,58,16,1.000,1,100,61,Local,97,62,0.000,21.801,0.000,0.409,20.749,-3.826,86.649,58.088,97.000,62.000
62,1,87,58,16,1.000,1,100,62,Local,97,62,0.000,21.801,0.000,0.495,20.398,-3.796,86.684,58.175,97.000,62.000
63,1,87,58,16,1.000,1,100,63,Local,97,62,0.000,21.801,0.000,0.661,19.829,-5.696,86.702,58.298,97.000,62.000
64,1,86,59,16,1.000,1,100,64,Local,97,62,1.414,15.255,NaN,0.813,19.172,-2.973,86.667,58.421,97.000,62.000
65,1,87,58,16,1.000,1,100,65,Local,97,62,1.414,21.801,NaN,0.880,18.189,-0.310,86.544,58.579,97.000,62.000
66,1,86,59,16,1.000,1,100,66,Local,97,62,1.414,15.255,NaN,0.901,17.436,-0.810,86.456,58.702,97.000,62.000
67,1,87,59,16,0.990,1,100,67,Local,97,62,1.000,16.699,NaN,0.837,16.632,1.751,86.333,58.825,97.000,62.000
68,1,86,59,16,0.990,1,100,68,Local,97,62,1.000,15.255,NaN,0.688,16.306,2.664,86.246,58.912,97.000,62.053
69,1,86,59,16,1.000,1,100,69,Local,97,62,0.000,15.255,0.000,0.479,16.192,4.004,86.175,58.947,97.000,62.088
70,1,86,59,16,1.000,1,100,70,Local,97,62,0.000,15.255,0.000,0.285,15.962,4.254,86.088,59.000,97.000,62.123
71,1,86,59,16,1.000,1,100,71,Local,97,62,0.000,15.255,0.000,0.140,16.326,4.916,86.053,59.000,97.000,62.211
72,1,86,59,16,1.000,1,100,72,Local,97,63,0.000,19.983,NaN,0.053,16.416,4.784,86.000,59.000,97.000,62.246
73,1,86,59,16,1.000,1,100,73,Local,97,62,0.000,15.255,NaN,0.000,16.582,0.942,86.000,59.000,97.000,62.281
74,1,86,59,16,1.000,1,100,74,Local,97,62,0.000,15.255,0.000,0.000,16.582,0.000,86.000,59.000,97.000,62.281
75,1,86,59,16,1.000,1,100,75,Local,97,63,0.000,19.983,NaN,0.000,16.416,-0.942,86.000,59.000,97.000,62.246
76,1,86,59,16,1.000,1,100,76,Local,97,62,0.000,15.255,NaN,0.000,16.250,-0.942,86.000,59.000,97.000,62.211
