 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,212,54,16,0.970,1,100,1,Full,223.000,53.000,0.000,174.289,0.000,0.174,100.084,10.806,212.263,53.737,223.000,53.000
2,1,212,54,16,0.970,1,100,2,Local,223.000,53.000,0.000,-5.194,NaN,0.298,72.291,11.697,212.368,53.632,223.000,53.000
3,1,213,53,16,0.980,1,100,3,Local,223.000,53.000,1.414,0.000,NaN,0.347,44.316,13.478,212.439,53.561,223.000,53.000
4,1,213,53,17,0.980,1,100,4,Local,223.000,53.000,0.000,0.000,0.000,0.397,22.457,11.473,212.474,53.526,223.000,53.000
5,1,213,53,17,0.990,1,100,5,Local,223.000,53.000,0.000,0.000,0.000,0.450,6.503,10.210,212.491,53.561,223.000,53.000
6,1,212,54,16,0.980,1,100,6,Local,223.000,53.000,1.414,-5.194,NaN,0.435,-3.353,7.513,212.509,53.632,223.000,53.000
7,1,212,54,16,0.980,1,100,7,Local,223.000,53.000,0.000,-5.194,0.000,0.473,-3.936,3.960,212.474,53.737,223.000,53.000
8,1,212,54,16,0.980,1,100,8,Local,223.000,53.000,0.000,-5.194,0.000,0.419,-4.610,4.850,212.421,53.860,223.000,53.000
9,1,213,54,17,0.990,1,100,9,Local,223.000,53.000,1.000,-5.711,NaN,0.405,-5.084,3.761,212.368,53.947,223.000,53.000
10,1,213,54,17,0.990,1,100,10,Local,223.000,53.000,0.000,-5.711,0.000,0.390,-5.357,2.672,212.316,54.000,223.000,53.000
11,1,212,54,16,0.970,1,100,11,Local,223.000,53.000,1.000,-5.194,NaN,0.281,-5.339,0.692,212.281,54.000,223.000,53.000
12,1,212,54,16,0.980,1,100,12,Local,223.000,53.000,0.000,-5.194,0.000,0.246,-5.303,1.384,212.211,54.000,223.000,53.000
13,1,212,54,16,0.980,1,100,13,Local,223.000,53.000,0.000,-5.194,0.000,0.175,-5.267,1.384,212.140,54.000,223.000,53.000
14,1,212,54,16,0.980,1,100,14,Local,223.000,53.000,0.000,-5.194,0.000,0.088,-5.222,1.730,212.053,54.000,223.000,53.000
