 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,91,67,16,1,1,100,1,Full,101.000,71.000,0.000,174.289,0.000,0.123,111.338,16.373,90.737,67.000,100.737,71.263
2,1,91,67,16,1,1,100,2,Local,101.000,71.000,0.000,21.801,NaN,0.158,88.013,17.985,90.579,67.000,100.579,71.421
3,1,90,67,16,1,1,100,3,Local,100.000,72.000,1.000,26.565,NaN,0.158,64.919,13.681,90.421,67.000,100.421,71.632
4,1,90,67,16,1,1,100,4,Local,100.000,72.000,0.000,26.565,0.000,0.211,46.848,10.313,90.263,67.053,100.263,71.825
5,1,90,67,16,1,1,100,5,Local,100.000,72.000,0.000,26.565,0.000,0.263,34.044,7.122,90.140,67.088,100.140,71.982
6,1,90,67,16,1,1,100,6,Local,100.000,72.000,0.000,26.565,0.000,0.298,26.424,3.126,90.053,67.123,100.053,72.105
7,1,90,67,16,1,1,100,7,Local,100.000,73.000,0.000,30.964,NaN,0.333,26.507,0.806,90.000,67.158,100.000,72.158
8,1,90,68,16,1,1,100,8,Local,100.000,72.000,1.000,21.801,NaN,0.368,26.638,-5.108,90.053,67.158,100.000,72.158
9,1,90,67,16,1,1,100,9,Local,100.000,72.000,1.000,26.565,NaN,0.404,26.571,-0.536,90.140,67.158,100.053,72.123
10,1,90,67,16,1,1,100,10,Local,100.000,72.000,0.000,26.565,0.000,0.404,26.672,1.076,90.263,67.123,100.140,72.088
11,1,90,67,16,1,1,100,11,Local,100.000,72.000,0.000,26.565,0.000,0.421,27.003,-3.228,90.421,67.035,100.263,72.053
12,1,91,67,16,1,1,100,12,Local,100.000,72.000,1.000,29.055,NaN,0.460,27.093,3.047,90.526,66.965,100.368,72.000
13,1,91,67,16,1,1,100,13,Local,101.000,72.000,0.000,26.565,NaN,0.457,27.498,-0.452,90.596,66.877,100.439,72.000
14,1,91,67,16,1,1,100,14,Local,101.000,72.000,0.000,26.565,0.000,0.454,27.565,0.536,90.596,66.842,100.474,72.000
15,1,91,66,16,1,1,100,15,Local,101.000,72.000,1.000,30.964,NaN,0.469,27.478,3.405,90.526,66.842,100.439,72.000
16,1,90,67,16,1,1,100,16,Local,100.000,72.000,1.414,26.565,NaN,0.434,27.391,3.405,90.421,66.842,100.368,72.000
17,1,90,67,16,1,1,100,17,Local,100.000,72.000,0.000,26.565,0.000,0.399,26.855,5.560,90.263,66.930,100.263,72.000
18,1,90,67,16,1,1,100,18,Local,100.000,72.000,0.000,26.565,0.000,0.402,26.421,-3.646,90.088,67.053,100.140,72.053
19,1,90,67,16,1,1,100,19,Local,100.000,72.000,0.000,26.565,0.000,0.462,26.257,-6.316,89.965,67.158,100.053,72.140
20,1,90,67,16,1,1,100,20,Local,100.000,72.000,0.000,26.565,0.000,0.532,25.938,-3.446,89.877,67.333,100.000,72.263
21,1,90,68,16,1,1,100,21,Local,100.000,72.000,1.000,21.801,NaN,0.630,26.250,-10.443,89.842,67.404,100.000,72.421
