 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,194,149,17,1.000,1,100,1,Full,204.000,147.000,0.000,174.289,0.000,0.000,96.928,15.572,194.000,149.000,204.000,147.140
2,1,194,149,16,1.000,1,100,2,Local,204.000,147.000,0.000,-11.310,NaN,0.000,68.311,14.749,194.000,149.000,204.000,147.263
3,1,194,149,16,1.000,1,100,3,Local,204.000,147.000,0.000,-11.310,0.000,0.000,39.890,13.927,194.000,149.000,204.000,147.421
4,1,194,149,16,1.000,1,100,4,Local,204.000,148.000,0.000,-5.711,NaN,0.000,17.981,10.009,194.000,149.000,204.000,147.579
5,1,194,149,16,1.000,1,100,5,Local,204.000,148.000,0.000,-5.711,0.000,0.000,2.584,6.092,194.000,149.000,204.000,147.737
6,1,194,149,16,1.000,1,100,6,Local,204.000,148.000,0.000,-5.711,0.000,0.000,-6.496,2.997,194.000,149.000,204.000,147.860
7,1,194,149,16,1.000,1,100,7,Local,204.000,148.000,0.000,-5.711,0.000,0.000,-6.005,-2.057,194.000,149.000,204.000,147.947
8,1,194,149,16,1.000,1,100,8,Local,204.000,148.000,0.000,-5.711,0.000,0.000,-5.683,-0.196,194.000,149.000,204.053,148.000
9,1,194,149,16,1.000,1,100,9,Local,204.000,148.000,0.000,-5.711,0.000,0.000,-5.638,1.730,194.000,149.000,204.140,148.000
10,1,194,149,16,1.000,1,100,10,Local,204.000,148.000,0.000,-5.711,0.000,0.000,-5.602,1.384,194.000,149.000,204.211,148.000
11,1,194,149,16,1.000,1,100,11,Local,204.000,148.000,0.000,-5.711,0.000,0.000,-5.539,2.422,194.000,149.000,204.333,148.000
12,1,194,149,16,0.990,1,100,12,Local,205.000,148.000,0.000,-5.194,NaN,0.053,-5.744,2.075,194.000,149.053,204.456,148.000
13,1,194,149,16,0.990,1,100,13,Local,205.000,148.000,0.000,-5.194,0.000,0.088,-5.860,2.190,194.000,149.140,204.579,148.053
