 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,146,119,16,1.000,1,100,1,Full,153.000,121.000,0.000,174.289,0.000,0.000,107.618,6.897,146.000,119.000,153.000,121.000
2,1,146,119,16,1.000,1,100,2,Local,153.000,121.000,0.000,15.945,NaN,0.000,82.617,6.897,146.000,119.000,153.000,121.000
3,1,146,119,16,1.000,1,100,3,Local,153.000,121.000,0.000,15.945,0.000,0.000,57.615,6.897,146.000,119.000,153.000,121.000
4,1,146,119,16,1.000,1,100,4,Local,153.000,121.000,0.000,15.945,0.000,0.000,38.169,5.365,146.000,119.000,153.000,121.000
5,1,146,119,16,1.000,1,100,5,Local,153.000,121.000,0.000,15.945,0.000,0.000,24.279,3.832,146.000,119.000,153.000,121.000
6,1,146,119,16,1.000,1,100,6,Local,153.000,121.000,0.000,15.945,0.000,0.000,15.945,2.299,146.000,119.000,153.000,121.000
7,1,146,119,16,1.000,1,100,7,Local,153.000,121.000,0.000,15.945,0.000,0.000,15.945,0.000,146.000,119.000,153.000,121.000
8,1,146,119,16,0.990,1,100,8,Local,153.000,121.000,0.000,15.945,0.000,0.000,15.945,0.000,146.000,119.000,153.000,121.000
9,1,146,119,16,1.000,1,100,9,Local,153.000,121.000,0.000,15.945,0.000,0.000,15.945,0.000,146.000,119.000,153.000,121.000
10,1,146,119,16,1.000,1,100,10,Local,153.000,121.000,0.000,15.945,0.000,0.053,16.327,-2.109,146.000,118.947,153.000,121.000
11,1,146,119,16,1.000,1,100,11,Local,153.000,121.000,0.000,15.945,0.000,0.088,16.963,-3.516,146.000,118.860,153.000,121.000
12,1,146,119,16,1.000,1,100,12,Local,153.000,121.000,0.000,15.945,0.000,0.123,17.854,-4.922,146.000,118.737,153.000,121.000
13,1,146,119,16,0.990,1,100,13,Local,153.000,121.000,0.000,15.945,0.000,0.211,18.618,-4.219,146.000,118.632,153.000,121.000
14,1,146,118,16,0.990,1,100,14,Local,153.000,121.000,1.000,23.199,NaN,0.246,19.127,-2.813,146.000,118.561,153.000,121.000
15,1,146,118,16,1.000,1,100,15,Local,153.000,121.000,0.000,23.199,0.000,0.281,19.381,-1.406,146.000,118.526,153.000,121.000
16,1,146,118,16,0.990,1,100,16,Local,153.000,121.000,0.000,23.199,0.000,0.333,19.508,-0.703,146.000,118.509,153.000,121.000
17,1,146,119,16,1.000,1,100,17,Local,153.000,121.000,1.000,15.945,NaN,0.386,19.254,1.406,146.000,118.544,153.000,121.000
18,1,146,119,16,1.000,1,100,18,Local,153.000,121.000,0.000,15.945,0.000,0.474,18.745,2.813,146.000,118.561,153.000,120.947
19,1,146,119,16,1.000,1,100,19,Local,153.000,121.000,0.000,15.945,0.000,0.491,18.490,1.406,146.000,118.561,153.000,120.912
20,1,146,118,16,1.000,1,100,20,Local,153.000,121.000,1.000,23.199,NaN,0.526,18.109,2.109,146.000,118.526,153.000,120.825
21,1,146,119,16,1.000,1,100,21,Local,153.000,121.000,1.000,15.945,NaN,0.526,18.363,-1.406,146.000,118.421,153.000,120.754
22,1,146,118,16,1.000,1,100,22,Local,153.000,120.000,1.000,15.945,0.000,0.439,18.999,-3.516,146.000,118.298,153.000,120.719
23,1,146,118,16,1.000,1,100,23,Local,153.000,121.000,0.000,23.199,NaN,0.368,19.636,-3.516,146.000,118.175,153.000,120.684
24,1,146,118,16,1.000,1,100,24,Local,153.000,120.000,0.000,15.945,NaN,0.263,20.526,-4.922,146.000,118.088,153.000,120.719
25,1,146,118,16,1.000,1,100,25,Local,153.000,121.000,0.000,23.199,NaN,0.193,20.654,-0.703,146.000,118.105,153.000,120.754
26,1,146,118,16,1.000,1,100,26,Local,153.000,121.000,0.000,23.199,0.000,0.140,20.908,-1.406,146.000,118.140,153.000,120.825
27,1,146,118,16,1.000,1,100,27,Local,153.000,121.000,0.000,23.199,0.000,0.123,20.654,1.406,146.000,118.263,153.000,120.912
28,1,146,118,16,1.000,1,100,28,Local,153.000,121.000,0.000,23.199,0.000,0.158,19.763,4.922,146.000,118.421,153.000,120.947
29,1,146,119,16,1.000,1,100,29,Local,153.000,121.000,1.000,15.945,NaN,0.158,18.999,4.219,146.000,118.579,153.000,121.000
30,1,146,119,16,1.000,1,100,30,Local,153.000,121.000,0.000,15.945,0.000,0.158,17.854,6.328,146.000,118.737,153.000,121.000
31,1,146,119,16,1.000,1,100,31,Local,153.000,121.000,0.000,15.945,0.000,0.123,16.963,4.922,146.000,118.860,153.000,121.000
32,1,146,119,16,1.000,1,100,32,Local,153.000,121.000,0.000,15.945,0.000,0.088,16.327,3.516,146.000,118.947,153.000,121.000
33,1,146,119,16,1.000,1,100,33,Local,153.000,121.000,0.000,15.945,0.000,0.053,15.945,2.109,146.000,119.000,153.000,121.000
34,1,146,119,16,1.000,1,100,34,Local,153.000,121.000,0.000,15.945,0.000,0.000,15.945,0.000,146.000,119.000,153.000,121.000
35,1,146,119,16,1.000,1,100,35,Local,153.000,121.000,0.000,15.945,0.000,0.053,16.188,3.697,145.947,119.000,153.000,121.053
36,1,146,119,16,1.000,1,100,36,Local,153.000,121.000,0.000,15.945,0.000,0.193,16.249,6.174,145.860,119.105,153.000,121.193
37,1,146,119,16,1.000,1,100,37,Local,153.000,121.000,0.000,15.945,0.000,0.456,16.244,8.647,145.737,119.439,153.000,121.561
38,1,146,119,16,1.000,1,100,38,Local,153.000,121.000,0.000,15.945,0.000,0.719,16.271,7.411,145.579,120.000,152.947,122.158
39,1,145,119,16,1.000,1,100,39,Local,153.000,122.000,1.000,20.556,NaN,1.140,16.137,4.946,145.421,120.982,152.860,123.140
40,1,145,121,16,1.000,1,100,40,Local,153.000,123.000,2.000,14.036,0.237,1.474,16.452,0.364,145.211,122.246,152.684,124.456
41,1,145,124,16,1.000,1,100,41,Local,153.000,126.000,3.000,14.036,0.000,1.754,16.444,-0.162,145.000,123.579,152.491,125.789
42,1,145,125,16,1.000,1,100,42,Local,152.000,127.000,1.000,15.945,NaN,2.012,16.537,-3.871,144.842,124.807,152.298,127.018
43,1,145,129,16,0.990,1,100,43,Local,152.000,131.000,4.000,15.945,0.000,1.986,16.286,-2.733,144.719,125.719,152.105,127.877
44,1,144,129,16,1.000,1,100,44,Local,151.000,132.000,1.000,23.199,NaN,1.924,15.735,-0.054,144.684,126.228,152.035,128.298
45,1,144,127,16,0.990,1,100,45,Local,152.000,129.000,2.000,14.036,NaN,1.726,15.943,-3.412,144.737,126.193,152.035,128.281
46,1,145,125,16,1.000,1,100,46,Local,152.000,127.000,2.236,15.945,NaN,1.442,16.084,-0.939,144.860,125.754,152.140,127.860
47,1,145,125,16,1.000,1,100,47,Local,152.000,126.000,0.000,8.130,NaN,1.281,16.339,-1.406,145.105,125.123,152.386,127.263
48,1,145,124,16,1.000,1,100,48,Local,153.000,126.000,1.000,14.036,NaN,1.024,16.660,-3.879,145.474,124.386,152.719,126.561
