 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,87,75,16,1,1,100,1,Full,93.000,79.000,0.000,174.289,0.000,0.158,112.726,17.470,87.000,75.421,92.947,79.053
2,1,87,76,15,1,1,100,2,Local,93.000,79.000,1.000,26.565,NaN,0.211,90.796,17.221,87.000,75.526,92.860,79.140
3,1,87,76,15,1,1,100,3,Local,93.000,79.000,0.000,26.565,0.000,0.246,69.513,16.941,87.000,75.596,92.737,79.263
4,1,87,76,15,1,1,100,4,Local,93.000,79.000,0.000,26.565,0.000,0.298,53.464,12.397,87.000,75.649,92.632,79.421
5,1,87,76,15,1,1,100,5,Local,92.000,80.000,0.000,38.660,NaN,0.386,42.424,8.286,87.000,75.614,92.561,79.526
6,1,87,75,15,1,1,100,6,Local,92.000,80.000,1.000,45.000,NaN,0.474,36.171,4.112,87.000,75.596,92.526,79.649
7,1,87,75,15,1,1,100,7,Local,92.000,80.000,0.000,45.000,0.000,0.526,36.872,-1.717,87.000,75.561,92.561,79.737
8,1,87,76,15,1,1,100,8,Local,93.000,80.000,1.000,33.690,NaN,0.561,36.551,-0.750,87.000,75.561,92.632,79.737
9,1,87,75,15,1,1,100,9,Local,93.000,79.000,1.000,33.690,0.000,0.561,35.333,-0.011,87.000,75.632,92.737,79.702
10,1,87,76,15,1,1,100,10,Local,93.000,80.000,1.000,33.690,0.000,0.491,34.039,0.561,87.000,75.702,92.807,79.632
11,1,87,76,15,1,1,100,11,Local,93.000,80.000,0.000,33.690,0.000,0.368,32.721,0.587,87.000,75.825,92.860,79.596
12,1,87,76,15,1,1,100,12,Local,93.000,79.000,0.000,26.565,NaN,0.263,31.675,0.993,87.000,75.912,92.877,79.544
13,1,87,76,15,1,1,100,13,Local,93.000,79.000,0.000,26.565,0.000,0.140,31.600,0.572,87.000,75.947,92.842,79.544
14,1,87,76,15,1,1,100,14,Local,92.000,80.000,0.000,38.660,NaN,0.053,31.225,0.687,87.000,76.000,92.842,79.544
15,1,87,76,15,1,1,100,15,Local,93.000,80.000,0.000,33.690,NaN,0.000,30.850,0.687,87.000,76.000,92.842,79.491
16,1,87,76,15,1,1,100,16,Local,93.000,79.000,0.000,26.565,NaN,0.000,30.300,0.572,87.000,76.000,92.877,79.439
17,1,87,76,15,1,1,100,17,Local,93.000,80.000,0.000,33.690,NaN,0.000,29.626,0.801,87.000,76.000,92.912,79.368
18,1,87,76,15,1,1,100,18,Local,93.000,79.000,0.000,26.565,NaN,0.053,29.648,0.408,87.000,75.947,92.947,79.351
19,1,87,76,15,1,1,100,19,Local,93.000,79.000,0.000,26.565,0.000,0.140,28.977,1.169,87.000,75.912,93.000,79.263
