 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,75,116,15,0.960,1,100,1,Full,80.000,112.000,0.000,174.289,0.000,0.053,84.293,1.516,75.053,116.000,80.000,112.000
2,1,75,116,15,0.960,1,100,2,Local,80.000,112.000,0.000,-38.660,NaN,0.140,50.447,1.548,75.088,116.000,80.000,112.000
3,1,75,116,15,0.960,1,100,3,Local,80.000,112.000,0.000,-38.660,0.000,0.211,16.601,1.548,75.123,116.000,80.000,112.000
4,1,75,116,15,0.960,1,100,4,Local,80.000,112.000,0.000,-38.660,0.000,0.281,-9.773,1.190,75.158,116.000,80.000,112.000
5,1,76,116,15,0.960,1,100,5,Local,80.000,112.000,1.000,-45.000,NaN,0.390,-29.120,0.714,75.211,116.053,80.000,112.000
6,1,75,116,15,0.970,1,100,6,Local,80.000,112.000,1.000,-38.660,NaN,0.440,-41.441,0.236,75.298,116.140,80.000,112.000
7,1,75,116,15,0.960,1,100,7,Local,80.000,112.000,0.000,-38.660,0.000,0.454,-42.775,-0.358,75.386,116.263,80.000,112.000
8,1,75,116,15,0.970,1,100,8,Local,80.000,112.000,0.000,-38.660,0.000,0.486,-44.221,-0.393,75.509,116.368,80.000,112.000
9,1,76,117,15,0.980,1,100,9,Local,80.000,112.000,1.414,-51.340,NaN,0.451,-45.445,-0.335,75.632,116.439,80.000,112.000
10,1,76,117,15,0.970,1,100,10,Local,80.000,112.000,0.000,-51.340,0.000,0.399,-46.335,-0.246,75.737,116.474,80.000,112.000
11,1,76,117,15,0.970,1,100,11,Local,80.000,112.000,0.000,-51.340,0.000,0.384,-47.225,-0.249,75.860,116.491,80.000,112.000
12,1,76,116,15,0.950,1,100,12,Local,80.000,112.000,1.000,-45.000,NaN,0.370,-47.892,-0.186,75.947,116.509,80.000,112.000
13,1,76,116,15,0.950,1,100,13,Local,80.000,112.000,0.000,-45.000,0.000,0.355,-48.337,-0.123,76.000,116.526,80.000,112.000
14,1,76,116,15,0.950,1,100,14,Local,80.000,112.000,0.000,-45.000,0.000,0.281,-48.559,-0.057,76.000,116.561,80.000,112.000
15,1,76,117,15,0.970,1,100,15,Local,80.000,112.000,1.000,-51.340,NaN,0.246,-49.004,-0.115,76.000,116.632,80.000,112.000
16,1,76,117,15,0.970,1,100,16,Local,80.000,112.000,0.000,-51.340,0.000,0.211,-49.672,-0.172,76.000,116.737,80.000,112.000
17,1,76,117,15,0.960,1,100,17,Local,80.000,112.000,0.000,-51.340,0.000,0.123,-50.450,-0.201,76.000,116.860,80.000,112.000
18,1,76,117,15,0.970,1,100,18,Local,80.000,112.000,0.000,-51.340,0.000,0.088,-51.006,-0.143,76.000,116.947,80.000,112.000
19,1,76,117,15,0.970,1,100,19,Local,80.000,112.000,0.000,-51.340,0.000,0.053,-51.340,-0.086,76.000,117.000,80.000,112.000
20,1,76,117,15,0.960,1,100,20,Local,80.000,112.000,0.000,-51.340,0.000,0.000,-51.340,0.000,76.000,117.000,80.000,112.000
21,1,76,117,15,0.970,1,100,21,Local,80.000,112.000,0.000,-51.340,0.000,0.000,-51.340,0.000,76.000,117.000,80.000,112.000
22,1,76,117,15,0.970,1,100,22,Local,80.000,112.000,0.000,-51.340,0.000,0.000,-51.340,0.000,76.000,117.000,80.000,112.000
23,1,76,117,15,0.960,1,100,23,Local,80.000,112.000,0.000,-51.340,0.000,0.000,-51.340,0.000,76.000,117.000,80.000,112.000
24,1,76,117,15,0.970,1,100,24,Local,80.000,112.000,0.000,-51.340,0.000,0.000,-51.340,0.000,76.000,117.000,80.000,112.000
25,1,76,117,15,0.960,1,100,25,Local,80.000,112.000,0.000,-51.340,0.000,0.000,-51.340,0.000,76.000,117.000,80.000,112.000
26,1,76,117,15,0.970,1,100,26,Local,80.000,112.000,0.000,-51.340,0.000,0.053,-51.006,0.086,76.000,116.947,80.000,112.000
27,1,76,117,15,0.980,1,100,27,Local,80.000,112.000,0.000,-51.340,0.000,0.140,-50.784,0.057,76.000,116.912,80.000,112.000
28,1,76,117,15,0.960,1,100,28,Local,80.000,112.000,0.000,-51.340,0.000,0.211,-50.562,0.057,76.000,116.877,80.000,112.000
29,1,76,117,15,0.960,1,100,29,Local,80.000,112.000,0.000,-51.340,0.000,0.281,-50.339,0.057,76.000,116.842,80.000,112.000
30,1,76,116,15,0.950,1,100,30,Local,80.000,112.000,1.000,-45.000,NaN,0.316,-50.339,0.000,76.000,116.842,80.000,112.000
31,1,76,117,15,0.970,1,100,31,Local,80.000,112.000,1.000,-51.340,NaN,0.316,-50.339,0.000,76.000,116.842,80.000,112.000
32,1,76,117,15,0.980,1,100,32,Local,80.000,112.000,0.000,-51.340,0.000,0.355,-49.894,0.123,75.947,116.825,80.000,112.000
33,1,76,117,15,0.980,1,100,33,Local,80.000,112.000,0.000,-51.340,0.000,0.335,-49.004,0.243,75.860,116.772,80.000,112.000
34,1,76,117,15,0.970,1,100,34,Local,80.000,112.000,0.000,-51.340,0.000,0.314,-47.670,0.364,75.737,116.684,80.000,112.000
35,1,76,117,15,0.980,1,100,35,Local,80.000,112.000,0.000,-51.340,0.000,0.276,-46.001,0.455,75.579,116.579,80.000,112.000
36,1,75,116,15,0.960,1,100,36,Local,80.000,112.000,1.414,-38.660,NaN,0.223,-43.999,0.542,75.421,116.421,80.000,112.000
37,1,75,116,15,0.970,1,100,37,Local,80.000,112.000,0.000,-38.660,0.000,0.223,-41.997,0.542,75.263,116.263,80.000,112.000
38,1,75,116,15,0.970,1,100,38,Local,80.000,112.000,0.000,-38.660,0.000,0.174,-40.440,0.421,75.140,116.140,80.000,112.000
39,1,75,116,15,0.960,1,100,39,Local,80.000,112.000,0.000,-38.660,0.000,0.124,-39.327,0.301,75.053,116.053,80.000,112.000
40,1,75,116,15,0.970,1,100,40,Local,80.000,112.000,0.000,-38.660,0.000,0.074,-38.660,0.181,75.000,116.000,80.000,112.000
41,1,75,116,15,0.970,1,100,41,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
42,1,75,116,15,0.970,1,100,42,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
43,1,75,116,15,0.970,1,100,43,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
44,1,75,116,15,0.970,1,100,44,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
45,1,75,116,15,0.970,1,100,45,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
46,1,75,116,15,0.970,1,100,46,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
47,1,75,116,15,0.970,1,100,47,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
48,1,75,116,15,0.970,1,100,48,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
49,1,75,116,15,0.970,1,100,49,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
50,1,75,116,15,0.970,1,100,50,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
51,1,75,116,15,0.970,1,100,51,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
52,1,75,116,15,0.970,1,100,52,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
53,1,75,116,15,0.970,1,100,53,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
54,1,75,116,15,0.970,1,100,54,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
55,1,75,116,15,0.970,1,100,55,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
56,1,75,116,15,0.970,1,100,56,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
57,1,75,116,15,0.970,1,100,57,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
58,1,75,116,15,0.970,1,100,58,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
59,1,75,116,15,0.970,1,100,59,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
60,1,75,116,15,0.960,1,100,60,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
61,1,75,116,15,0.970,1,100,61,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
62,1,75,116,15,0.970,1,100,62,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
63,1,75,116,15,0.960,1,100,63,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
64,1,75,116,15,0.970,1,100,64,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
65,1,75,116,15,0.970,1,100,65,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
66,1,75,116,15,0.970,1,100,66,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
67,1,75,116,15,0.970,1,100,67,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
68,1,75,116,15,0.980,1,100,68,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
69,1,75,116,15,0.970,1,100,69,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
70,1,75,116,15,0.970,1,100,70,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
71,1,75,116,15,0.980,1,100,71,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
72,1,75,116,15,0.970,1,100,72,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
73,1,75,116,15,0.970,1,100,73,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
74,1,75,116,15,0.970,1,100,74,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
75,1,75,116,15,0.970,1,100,75,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
76,1,75,116,15,0.970,1,100,76,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
77,1,75,116,15,0.970,1,100,77,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
78,1,75,116,15,0.970,1,100,78,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
79,1,75,116,15,0.970,1,100,79,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
80,1,75,116,15,0.970,1,100,80,Local,80.000,112.000,0.000,-38.660,0.000,0.053,-38.994,-0.094,75.000,116.053,80.000,112.000
81,1,75,116,15,0.970,1,100,81,Local,80.000,112.000,0.000,-38.660,0.000,0.140,-39.216,-0.063,75.000,116.088,80.000,112.000
82,1,75,116,15,0.970,1,100,82,Local,80.000,112.000,0.000,-38.660,0.000,0.211,-39.438,-0.063,75.000,116.123,80.000,112.000
83,1,75,116,15,0.950,1,100,83,Local,80.000,112.000,0.000,-38.660,0.000,0.281,-39.661,-0.063,75.000,116.158,80.000,112.000
84,1,75,117,15,0.950,1,100,84,Local,80.000,112.000,1.000,-45.000,NaN,0.316,-39.661,0.000,75.000,116.158,80.000,112.000
85,1,75,116,15,0.960,1,100,85,Local,80.000,112.000,1.000,-38.660,NaN,0.316,-39.661,0.000,75.000,116.158,80.000,112.000
86,1,75,116,15,0.960,1,100,86,Local,80.000,112.000,0.000,-38.660,0.000,0.281,-39.438,0.063,75.000,116.123,80.000,112.000
87,1,75,116,15,0.970,1,100,87,Local,80.000,112.000,0.000,-38.660,0.000,0.211,-39.216,0.063,75.000,116.088,80.000,112.000
88,1,75,116,15,0.970,1,100,88,Local,80.000,112.000,0.000,-38.660,0.000,0.140,-38.994,0.063,75.000,116.053,80.000,112.000
89,1,75,116,15,0.960,1,100,89,Local,80.000,112.000,0.000,-38.660,0.000,0.053,-38.660,0.094,75.000,116.000,80.000,112.000
90,1,75,116,15,0.960,1,100,90,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
91,1,75,116,15,0.960,1,100,91,Local,80.000,112.000,0.000,-38.660,0.000,0.000,-38.660,0.000,75.000,116.000,80.000,112.000
92,1,75,116,15,0.960,1,100,92,Local,80.000,112.000,0.000,-38.660,0.000,0.053,-38.994,-0.094,75.000,116.053,80.000,112.000
93,1,75,116,15,0.960,1,100,93,Local,80.000,112.000,0.000,-38.660,0.000,0.088,-39.550,-0.157,75.000,116.140,80.000,112.000
94,1,75,116,15,0.960,1,100,94,Local,80.000,112.000,0.000,-38.660,0.000,0.123,-40.328,-0.220,75.000,116.263,80.000,112.000
95,1,75,116,15,0.960,1,100,95,Local,80.000,112.000,0.000,-38.660,0.000,0.158,-41.329,-0.283,75.000,116.421,80.000,112.000
96,1,75,117,15,0.970,1,100,96,Local,80.000,112.000,1.000,-45.000,NaN,0.211,-41.997,-0.189,75.000,116.526,80.000,112.000
97,1,75,117,15,0.950,1,100,97,Local,80.000,112.000,0.000,-45.000,0.000,0.246,-42.442,-0.126,75.000,116.596,80.000,112.000
98,1,75,117,15,0.950,1,100,98,Local,80.000,112.000,0.000,-45.000,0.000,0.246,-42.442,0.000,75.000,116.596,80.000,112.000
99,1,75,117,15,0.960,1,100,99,Local,80.000,112.000,0.000,-45.000,0.000,0.298,-42.330,0.031,75.000,116.579,80.000,112.000
100,1,75,116,15,0.960,1,100,100,Local,80.000,112.000,1.000,-38.660,NaN,0.298,-42.219,0.031,75.000,116.561,80.000,112.000
101,1,75,116,15,0.960,1,100,101,Local,80.000,112.000,0.000,-38.660,0.000,0.281,-41.997,0.063,75.000,116.526,80.000,112.000
102,1,75,116,15,0.960,1,100,102,Local,80.000,112.000,0.000,-38.660,0.000,0.281,-42.219,-0.063,75.000,116.561,80.000,112.000
103,1,75,117,15,0.960,1,100,103,Local,80.000,112.000,1.000,-45.000,NaN,0.246,-42.998,-0.212,75.000,116.632,79.947,112.000
104,1,75,117,15,0.950,1,100,104,Local,80.000,112.000,0.000,-45.000,0.000,0.263,-43.554,-0.152,75.000,116.684,79.912,112.000
105,1,75,117,15,0.960,1,100,105,Local,80.000,112.000,0.000,-45.000,0.000,0.263,-44.333,-0.215,75.000,116.772,79.877,112.000
106,1,75,117,15,0.980,1,100,106,Local,80.000,112.000,0.000,-45.000,0.000,0.298,-44.889,-0.152,75.000,116.825,79.842,112.000
107,1,75,117,15,0.970,1,100,107,Local,79.000,112.000,0.000,-51.340,NaN,0.333,-45.000,-0.031,75.000,116.842,79.842,112.000
108,1,75,116,15,0.960,1,100,108,Local,80.000,112.000,1.000,-38.660,NaN,0.316,-45.000,0.000,75.000,116.842,79.842,112.000
109,1,75,117,15,0.970,1,100,109,Local,80.000,112.000,1.000,-45.000,NaN,0.316,-44.778,0.057,75.000,116.842,79.877,112.000
