 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,202,114,15,0.940,1,100,1,Full,209.000,110.000,0.000,174.289,0.000,0.000,88.034,14.493,202.000,114.000,208.912,110.000
2,1,202,114,15,0.940,1,100,2,Local,209.000,110.000,0.000,-29.745,NaN,0.000,55.680,14.493,202.000,114.000,208.877,110.000
3,1,202,114,15,0.940,1,100,3,Local,209.000,110.000,0.000,-29.745,0.000,0.000,23.325,14.493,202.000,114.000,208.842,110.000
4,1,202,114,15,0.940,1,100,4,Local,208.000,110.000,0.000,-33.690,NaN,0.000,-1.731,14.021,202.000,114.000,208.842,110.000
5,1,202,114,15,0.950,1,100,5,Local,209.000,110.000,0.000,-29.745,NaN,0.000,-19.629,10.015,202.000,114.000,208.842,110.000
6,1,202,114,15,0.950,1,100,6,Local,209.000,110.000,0.000,-29.745,0.000,0.000,-29.885,9.361,202.000,114.000,208.877,110.053
7,1,202,114,15,0.900,1,100,7,Local,209.000,110.000,0.000,-29.745,0.000,0.000,-29.172,3.231,202.000,114.000,208.912,110.140
8,1,202,114,15,0.910,1,100,8,Local,209.000,110.000,0.000,-29.745,0.000,0.000,-28.230,3.109,202.000,114.000,208.947,110.263
9,1,202,114,15,0.920,1,100,9,Local,209.000,110.000,0.000,-29.745,0.000,0.000,-26.989,4.755,202.000,114.000,209.000,110.421
10,1,202,114,15,0.920,1,100,10,Local,209.000,111.000,0.000,-23.199,NaN,0.053,-26.299,-0.363,202.000,114.053,209.000,110.579
11,1,202,114,15,0.920,1,100,11,Local,209.000,111.000,0.000,-23.199,0.000,0.140,-25.496,-0.424,202.000,114.088,209.000,110.737
12,1,202,114,15,0.880,1,100,12,Local,209.000,111.000,0.000,-23.199,0.000,0.263,-25.266,-0.121,202.000,114.175,209.000,110.860
13,1,202,114,15,0.890,1,100,13,Local,209.000,111.000,0.000,-23.199,0.000,0.368,-25.496,0.121,202.000,114.298,209.000,110.947
14,1,202,115,15,0.870,1,100,14,Local,209.000,111.000,1.000,-29.745,NaN,0.491,-25.610,0.061,202.000,114.368,209.000,111.000
15,1,202,114,15,0.890,1,100,15,Local,209.000,111.000,1.000,-23.199,NaN,0.614,-26.414,0.424,202.000,114.491,209.000,111.000
16,1,202,115,15,0.870,1,100,16,Local,209.000,111.000,1.000,-29.745,NaN,0.649,-26.989,0.303,202.000,114.579,209.000,111.000
17,1,202,115,15,0.870,1,100,17,Local,209.000,111.000,0.000,-29.745,0.000,0.702,-27.218,0.121,202.000,114.614,209.000,111.000
18,1,202,114,15,0.880,1,100,18,Local,209.000,111.000,1.000,-23.199,NaN,0.667,-27.218,0.000,202.000,114.614,209.000,111.000
19,1,202,115,15,0.870,1,100,19,Local,209.000,111.000,1.000,-29.745,NaN,0.579,-26.644,-0.303,202.000,114.526,209.000,111.000
20,1,202,115,15,0.880,1,100,20,Local,209.000,111.000,0.000,-29.745,0.000,0.544,-26.529,-0.061,202.000,114.509,209.000,111.000
21,1,202,114,15,0.860,1,100,21,Local,209.000,111.000,1.000,-23.199,NaN,0.456,-26.299,-0.121,202.000,114.474,209.000,111.000
22,1,202,114,15,0.880,1,100,22,Local,209.000,111.000,0.000,-23.199,0.000,0.421,-26.299,0.000,202.000,114.474,209.000,111.000
23,1,202,114,15,0.870,1,100,23,Local,209.000,111.000,0.000,-23.199,0.000,0.333,-26.874,0.303,202.000,114.561,209.000,111.000
24,1,202,115,15,0.880,1,100,24,Local,209.000,111.000,1.000,-29.745,NaN,0.246,-27.333,0.242,202.000,114.632,209.000,111.000
25,1,202,115,15,0.880,1,100,25,Local,209.000,111.000,0.000,-29.745,0.000,0.211,-28.022,0.363,202.000,114.737,209.000,111.000
26,1,202,115,15,0.880,1,100,26,Local,209.000,111.000,0.000,-29.745,0.000,0.123,-28.826,0.424,202.000,114.860,209.000,111.000
27,1,202,115,15,0.870,1,100,27,Local,209.000,111.000,0.000,-29.745,0.000,0.088,-29.400,0.303,202.000,114.947,209.000,111.000
28,1,202,115,15,0.880,1,100,28,Local,209.000,111.000,0.000,-29.745,0.000,0.053,-29.745,0.182,202.000,115.000,209.000,111.000
29,1,202,115,15,0.870,1,100,29,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
30,1,202,115,15,0.880,1,100,30,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
31,1,202,115,15,0.880,1,100,31,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
32,1,202,115,15,0.880,1,100,32,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
33,1,202,115,15,0.900,1,100,33,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
34,1,202,115,15,0.880,1,100,34,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
35,1,202,115,15,0.880,1,100,35,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
36,1,202,115,15,0.880,1,100,36,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
37,1,202,115,15,0.880,1,100,37,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
38,1,202,115,15,0.870,1,100,38,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
39,1,202,115,15,0.900,1,100,39,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
40,1,202,115,15,0.910,1,100,40,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
41,1,202,115,15,0.910,1,100,41,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
42,1,202,115,15,0.930,1,100,42,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
43,1,202,115,15,0.920,1,100,43,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
44,1,202,115,15,0.900,1,100,44,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
45,1,202,115,15,0.890,1,100,45,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
46,1,202,115,15,0.920,1,100,46,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
47,1,202,115,15,0.890,1,100,47,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
48,1,202,115,15,0.890,1,100,48,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
49,1,202,115,15,0.890,1,100,49,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
50,1,202,115,15,0.900,1,100,50,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
51,1,202,115,15,0.890,1,100,51,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
52,1,202,115,15,0.890,1,100,52,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
53,1,202,115,15,0.900,1,100,53,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
54,1,202,115,15,0.890,1,100,54,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
55,1,202,115,15,0.900,1,100,55,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
56,1,202,115,15,0.890,1,100,56,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
57,1,202,115,15,0.900,1,100,57,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
58,1,202,115,15,0.880,1,100,58,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
59,1,202,115,15,0.900,1,100,59,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
60,1,202,115,15,0.890,1,100,60,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
61,1,202,115,15,0.870,1,100,61,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
62,1,202,115,15,0.870,1,100,62,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
63,1,202,115,15,0.880,1,100,63,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
64,1,202,115,15,0.880,1,100,64,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
65,1,202,115,15,0.880,1,100,65,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
66,1,202,115,15,0.900,1,100,66,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
67,1,202,115,15,0.900,1,100,67,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
68,1,202,115,15,0.900,1,100,68,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
69,1,202,115,15,0.900,1,100,69,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
70,1,202,115,15,0.900,1,100,70,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
71,1,202,115,15,0.880,1,100,71,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
72,1,202,115,15,0.880,1,100,72,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
73,1,202,115,15,0.900,1,100,73,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
74,1,202,115,15,0.900,1,100,74,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
75,1,202,115,15,0.880,1,100,75,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
76,1,202,115,15,0.880,1,100,76,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.745,0.000,202.000,115.000,209.000,111.000
77,1,202,115,15,0.880,1,100,77,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-29.953,-5.300,202.000,115.000,208.947,111.000
78,1,202,115,15,0.880,1,100,78,Local,209.000,111.000,0.000,-29.745,0.000,0.000,-30.091,-3.534,202.000,115.000,208.912,111.000
79,1,202,115,15,0.880,1,100,79,Local,209.000,111.000,0.000,-29.745,0.000,0.053,-30.062,-9.521,202.000,114.947,208.825,111.000
80,1,202,115,15,0.880,1,100,80,Local,209.000,111.000,0.000,-29.745,0.000,0.088,-29.922,-13.512,202.000,114.860,208.702,111.000
81,1,202,115,15,0.870,1,100,81,Local,208.000,111.000,0.000,-33.690,NaN,0.123,-29.531,-13.970,202.000,114.737,208.579,111.000
82,1,202,115,15,0.900,1,100,82,Local,209.000,111.000,0.000,-29.745,NaN,0.158,-29.029,-17.961,202.000,114.579,208.421,111.000
83,1,202,114,15,0.810,1,100,83,Local,208.000,111.000,1.000,-26.565,NaN,0.211,-28.763,-13.741,202.000,114.474,208.298,111.000
