 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,188,145,16,1,1,100,1,Full,195.000,145.000,0.000,174.289,0.000,0.053,100.476,6.124,188.000,145.053,195.000,145.000
2,1,188,145,16,1,1,100,2,Local,195.000,145.000,0.000,0.000,NaN,0.088,72.244,4.190,188.000,145.140,195.000,145.000
3,1,188,145,16,1,1,100,3,Local,195.000,145.000,0.000,0.000,0.000,0.123,43.726,2.255,188.000,145.263,195.000,145.000
4,1,188,145,16,1,1,100,4,Local,195.000,145.000,0.000,0.000,0.000,0.158,21.038,-1.684,188.000,145.421,195.000,145.000
5,1,188,146,16,1,1,100,5,Local,195.000,145.000,1.000,-8.130,NaN,0.158,4.466,-3.690,188.000,145.579,195.000,145.000
6,1,188,146,16,1,1,100,6,Local,195.000,145.000,0.000,-8.130,0.000,0.158,-5.991,-5.696,188.000,145.737,195.000,145.000
7,1,188,146,16,1,1,100,7,Local,195.000,145.000,0.000,-8.130,0.000,0.123,-6.989,-6.770,188.000,145.860,195.000,145.000
8,1,188,146,16,1,1,100,8,Local,195.000,145.000,0.000,-8.130,0.000,0.088,-7.702,-4.836,188.000,145.947,195.000,145.000
9,1,188,146,16,1,1,100,9,Local,195.000,145.000,0.000,-8.130,0.000,0.053,-8.130,-2.901,188.000,146.000,195.000,145.000
10,1,188,146,16,1,1,100,10,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
11,1,188,146,16,1,1,100,11,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
12,1,188,146,16,1,1,100,12,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
13,1,188,146,16,1,1,100,13,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
14,1,188,146,16,1,1,100,14,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
15,1,188,146,16,1,1,100,15,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
16,1,188,146,16,1,1,100,16,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
17,1,188,146,16,1,1,100,17,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
18,1,188,146,16,1,1,100,18,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
19,1,188,146,16,1,1,100,19,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
20,1,188,146,16,1,1,100,20,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
21,1,188,146,16,1,1,100,21,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
22,1,188,146,16,1,1,100,22,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
23,1,188,146,16,1,1,100,23,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
24,1,188,146,16,1,1,100,24,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
25,1,188,146,16,1,1,100,25,Local,195.000,145.000,0.000,-8.130,0.000,0.000,-8.130,0.000,188.000,146.000,195.000,145.000
