 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,98,72,16,1,1,100,1,Full,106.000,72.000,0.000,174.289,0.000,0.118,101.332,11.927,98.053,71.895,106.000,71.947
2,1,98,72,16,1,1,100,2,Local,106.000,72.000,0.000,0.000,NaN,0.196,74.473,13.209,98.140,71.719,106.053,71.860
3,1,98,72,16,1,1,100,3,Local,106.000,72.000,0.000,0.000,0.000,0.275,47.864,14.708,98.263,71.474,106.140,71.737
4,1,98,72,16,1,1,100,4,Local,106.000,72.000,0.000,0.000,0.000,0.353,27.620,14.202,98.421,71.158,106.263,71.579
5,1,99,70,16,1,1,100,5,Local,106.000,71.000,2.236,8.130,NaN,0.406,13.082,9.512,98.579,70.789,106.421,71.316
6,1,99,70,16,1,1,100,6,Local,107.000,71.000,0.000,7.125,NaN,0.441,4.409,6.007,98.737,70.386,106.579,70.982
7,1,99,70,16,1,1,100,7,Local,107.000,71.000,0.000,7.125,0.000,0.450,4.748,1.814,98.860,69.965,106.737,70.614
8,1,99,70,16,1,1,100,8,Local,107.000,71.000,0.000,7.125,0.000,0.442,4.463,-1.934,98.947,69.544,106.860,70.158
9,1,99,69,16,1,1,100,9,Local,107.000,69.000,1.000,0.000,NaN,0.398,3.928,-3.434,99.000,69.158,106.895,69.702
10,1,99,69,16,1,1,100,10,Local,107.000,69.000,0.000,0.000,0.000,0.368,3.428,-2.999,99.000,68.789,106.860,69.263
11,1,99,68,16,1,1,100,11,Local,107.000,69.000,1.000,7.125,NaN,0.368,3.266,-0.413,99.000,68.421,106.737,68.860
12,1,99,68,16,1,1,100,12,Local,107.000,68.000,0.000,0.000,NaN,0.368,3.640,3.021,99.000,68.053,106.579,68.526
13,1,99,68,16,1,1,100,13,Local,106.000,68.000,0.000,0.000,0.000,0.333,3.870,2.054,99.000,67.719,106.474,68.211
14,1,99,67,16,1,1,100,14,Local,106.000,68.000,1.000,8.130,NaN,0.246,4.191,2.369,99.000,67.474,106.404,68.000
15,1,99,67,16,1,1,100,15,Local,106.000,68.000,0.000,8.130,0.000,0.211,4.226,0.435,99.000,67.263,106.404,67.789
16,1,99,67,16,1,1,100,16,Local,106.000,68.000,0.000,8.130,0.000,0.123,3.994,-1.282,99.000,67.140,106.421,67.632
17,1,99,67,16,1,1,100,17,Local,107.000,67.000,0.000,0.000,NaN,0.088,4.136,0.967,99.000,67.053,106.439,67.561
18,1,99,67,16,1,1,100,18,Local,107.000,67.000,0.000,0.000,0.000,0.053,3.851,-1.934,99.000,67.000,106.526,67.474
19,1,99,67,16,1,1,100,19,Local,107.000,67.000,0.000,0.000,0.000,0.000,3.423,-2.901,99.000,67.000,106.579,67.421
20,1,99,67,16,1,1,100,20,Local,106.000,68.000,0.000,8.130,NaN,0.000,3.423,0.000,99.000,67.000,106.579,67.421
21,1,99,67,16,1,1,100,21,Local,106.000,68.000,0.000,8.130,0.000,0.000,3.708,1.934,99.000,67.000,106.544,67.456
22,1,99,67,16,1,1,100,22,Local,107.000,67.000,0.000,0.000,NaN,0.000,4.422,4.836,99.000,67.000,106.456,67.544
23,1,99,67,16,1,1,100,23,Local,107.000,67.000,0.000,0.000,0.000,0.000,5.082,4.183,99.000,67.000,106.421,67.632
24,1,99,67,16,1,1,100,24,Local,106.000,68.000,0.000,8.130,NaN,0.000,5.707,3.749,99.000,67.000,106.421,67.719
