 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,260,51,15,0.990,1,100,1,Full,260.000,51.000,0.000,174.289,0.000,0.000,119.852,16.723,260.000,51.000,264.466,55.466
2,1,260,51,15,0.990,1,100,2,Local,270.607,61.607,0.000,45.000,NaN,0.000,99.438,16.723,260.000,51.000,266.141,57.141
3,1,260,51,15,0.990,1,100,3,Local,270.607,61.607,0.000,45.000,0.000,0.000,79.024,16.723,260.000,51.000,267.816,58.816
4,1,260,51,15,0.990,1,100,4,Local,270.607,61.607,0.000,45.000,0.000,0.000,63.146,13.007,260.000,51.000,269.118,60.118
5,1,260,51,15,0.990,1,100,5,Local,270.607,61.607,0.000,45.000,0.000,0.000,51.805,9.291,260.000,51.000,270.049,61.049
6,1,260,51,15,0.990,1,100,6,Local,270.607,61.607,0.000,45.000,0.000,0.000,45.000,5.574,260.000,51.000,270.607,61.607
7,1,260,51,15,0.990,1,100,7,Local,270.607,61.607,0.000,45.000,0.000,0.000,45.000,0.000,260.000,51.000,270.607,61.607
8,1,260,51,15,0.990,1,100,8,Local,270.607,61.607,0.000,45.000,0.000,0.000,45.000,0.000,260.000,51.000,270.607,61.607
9,1,260,51,15,0.990,1,100,9,Local,270.607,61.607,0.000,45.000,0.000,0.000,45.000,0.000,260.000,51.000,270.607,61.607
10,1,260,51,15,0.990,1,100,10,Local,270.607,61.607,0.000,45.000,0.000,0.000,45.000,0.000,260.000,51.000,270.607,61.607
11,1,260,51,15,0.980,1,100,11,Local,270.607,61.607,0.000,45.000,0.000,0.053,45.000,0.000,260.000,51.053,270.607,61.660
12,1,260,51,15,0.980,1,100,12,Local,270.607,61.607,0.000,45.000,0.000,0.088,45.000,0.000,260.000,51.140,270.607,61.747
13,1,260,51,15,0.980,1,100,13,Local,270.607,61.607,0.000,45.000,0.000,0.123,45.000,0.000,260.000,51.263,270.607,61.870
14,1,260,51,15,0.980,1,100,14,Local,270.607,61.607,0.000,45.000,0.000,0.158,45.000,0.000,260.000,51.421,270.607,62.028
15,1,260,52,15,0.990,1,100,15,Local,270.607,62.607,1.000,45.000,0.000,0.158,45.000,0.000,260.000,51.579,270.607,62.186
16,1,260,52,15,0.990,1,100,16,Local,270.607,62.607,0.000,45.000,0.000,0.158,45.000,0.000,260.000,51.737,270.607,62.344
17,1,260,52,15,0.990,1,100,17,Local,270.607,62.607,0.000,45.000,0.000,0.123,45.000,0.000,260.000,51.860,270.607,62.467
18,1,260,52,15,1.000,1,100,18,Local,270.607,62.607,0.000,45.000,0.000,0.088,45.000,0.000,260.000,51.947,270.607,62.554
19,1,260,52,15,1.000,1,100,19,Local,270.607,62.607,0.000,45.000,0.000,0.053,45.000,0.000,260.000,52.000,270.607,62.607
20,1,260,52,15,1.000,1,100,20,Local,270.607,62.607,0.000,45.000,0.000,0.000,45.000,0.000,260.000,52.000,270.607,62.607
21,1,260,52,15,1.000,1,100,21,Local,270.607,62.607,0.000,45.000,0.000,0.000,45.000,0.000,260.000,52.000,270.607,62.607
22,1,260,52,15,1.000,1,100,22,Local,270.607,62.607,0.000,45.000,0.000,0.000,45.000,0.000,260.000,52.000,270.607,62.607
23,1,260,52,15,1.000,1,100,23,Local,270.607,62.607,0.000,45.000,0.000,0.000,45.000,0.000,260.000,52.000,270.607,62.607
24,1,260,52,15,1.000,1,100,24,Local,270.607,62.607,0.000,45.000,0.000,0.000,45.000,0.000,260.000,52.000,270.607,62.607
25,1,260,52,15,1.000,1,100,25,Local,270.607,62.607,0.000,45.000,0.000,0.000,45.000,0.000,260.000,52.000,270.607,62.607
26,1,260,52,15,1.000,1,100,26,Local,270.607,62.607,0.000,45.000,0.000,0.000,44.030,0.421,260.000,52.000,270.470,62.259
27,1,260,52,15,1.000,1,100,27,Local,270.607,62.607,0.000,45.000,0.000,0.000,42.413,0.701,260.000,52.000,270.241,61.680
28,1,260,52,15,1.000,1,100,28,Local,270.607,62.607,0.000,45.000,0.000,0.000,40.149,0.982,260.000,52.000,269.921,60.868
29,1,260,52,15,1.000,1,100,29,Local,270.607,62.607,0.000,45.000,0.000,0.000,37.238,1.262,260.000,52.000,269.509,59.825
30,1,260,52,15,1.000,1,100,30,Local,268.000,56.000,0.000,26.565,NaN,0.000,34.327,1.262,260.000,52.000,269.098,58.782
31,1,260,52,15,0.990,1,100,31,Local,268.000,56.000,0.000,26.565,0.000,0.000,31.224,-4.106,260.000,52.000,268.992,57.835
32,1,260,52,15,0.990,1,100,32,Local,268.000,56.000,0.000,26.565,0.000,0.000,28.831,-2.597,260.000,52.000,268.877,57.089
33,1,260,52,15,0.990,1,100,33,Local,268.000,56.000,0.000,26.565,0.000,0.000,27.085,-2.877,260.000,52.000,268.852,56.574
34,1,260,52,15,0.990,1,100,34,Local,268.000,56.000,0.000,26.565,0.000,0.000,25.987,-3.158,260.000,52.000,268.919,56.290
35,1,260,52,15,0.990,1,100,35,Local,273.822,57.839,0.000,22.901,NaN,0.000,25.987,0.000,260.000,52.000,268.919,56.290
36,1,260,52,15,0.990,1,100,36,Local,268.000,56.000,0.000,26.565,NaN,0.000,25.987,0.000,260.000,52.000,268.919,56.290
37,1,260,52,15,0.990,1,100,37,Local,268.000,56.000,0.000,26.565,0.000,0.000,26.115,3.578,260.000,52.000,268.715,56.226
38,1,260,52,15,0.990,1,100,38,Local,268.000,56.000,0.000,26.565,0.000,0.000,26.244,3.578,260.000,52.000,268.511,56.161
39,1,260,52,15,0.990,1,100,39,Local,268.000,56.000,0.000,26.565,0.000,0.053,26.503,-1.530,259.947,52.000,268.306,56.149
40,1,260,52,15,0.990,1,100,40,Local,268.000,56.000,0.000,26.565,0.000,0.088,26.646,-3.801,259.860,52.000,268.000,56.088
41,1,260,52,15,0.990,1,100,41,Local,268.000,56.000,0.000,26.565,0.000,0.123,26.774,-12.356,259.737,52.000,268.000,56.175
42,1,260,52,15,0.990,1,100,42,Local,268.000,56.000,0.000,26.565,0.000,0.158,26.720,-16.417,259.579,52.000,268.000,56.246
43,1,259,52,15,0.980,1,100,43,Local,268.000,57.000,1.000,29.055,NaN,0.158,26.488,-16.854,259.421,52.000,268.000,56.281
44,1,259,52,15,0.980,1,100,44,Local,268.000,56.000,0.000,23.962,NaN,0.158,26.523,-16.198,259.263,52.000,268.000,56.368
45,1,259,52,15,0.980,1,100,45,Local,268.000,57.000,0.000,29.055,NaN,0.175,26.204,-13.448,259.140,52.053,268.000,56.421
46,1,259,52,15,0.980,1,100,46,Local,268.000,56.000,0.000,23.962,NaN,0.228,26.244,-8.950,259.053,52.088,268.000,56.509
47,1,259,52,15,0.980,1,100,47,Local,268.000,56.000,0.000,23.962,0.000,0.263,26.375,-5.108,259.000,52.123,268.000,56.596
48,1,259,52,15,0.980,1,100,48,Local,268.000,57.000,0.000,29.055,NaN,0.281,26.285,-0.219,259.000,52.158,268.000,56.614
49,1,259,53,15,1.000,1,100,49,Local,268.000,57.000,1.000,23.962,NaN,0.316,26.732,1.093,259.000,52.158,268.000,56.702
50,1,259,52,15,1.000,1,100,50,Local,268.000,57.000,1.000,29.055,NaN,0.316,26.911,0.437,259.000,52.158,268.000,56.737
51,1,259,52,15,1.000,1,100,51,Local,268.000,57.000,0.000,29.055,0.000,0.281,27.357,1.093,259.000,52.123,268.000,56.789
52,1,259,52,15,0.980,1,100,52,Local,268.000,56.000,0.000,23.962,NaN,0.211,27.804,1.093,259.000,52.088,268.000,56.842
53,1,259,52,15,1.000,1,100,53,Local,268.000,57.000,0.000,29.055,NaN,0.140,27.983,0.437,259.000,52.053,268.000,56.842
54,1,259,52,15,1.000,1,100,54,Local,268.000,57.000,0.000,29.055,0.000,0.053,28.429,1.093,259.000,52.000,268.000,56.877
55,1,259,52,15,1.000,1,100,55,Local,268.000,57.000,0.000,29.055,0.000,0.000,28.608,0.437,259.000,52.000,268.000,56.912
56,1,259,52,15,1.000,1,100,56,Local,268.000,57.000,0.000,29.055,0.000,0.000,28.787,0.437,259.000,52.000,268.000,56.947
57,1,259,52,15,1.000,1,100,57,Local,268.000,57.000,0.000,29.055,0.000,0.000,29.055,0.656,259.000,52.000,268.000,57.000
58,1,259,52,15,1.000,1,100,58,Local,268.000,57.000,0.000,29.055,0.000,0.000,29.055,0.000,259.000,52.000,268.000,57.000
59,1,259,52,15,1.000,1,100,59,Local,268.000,57.000,0.000,29.055,0.000,0.000,29.055,0.000,259.000,52.000,268.000,57.000
60,1,259,52,15,1.000,1,100,60,Local,268.000,57.000,0.000,29.055,0.000,0.000,29.314,3.742,259.000,52.000,268.181,57.178
61,1,259,52,15,1.000,1,100,61,Local,268.000,57.000,0.000,29.055,0.000,0.000,29.747,6.236,259.000,52.000,268.483,57.475
62,1,259,52,15,1.000,1,100,62,Local,268.000,57.000,0.000,29.055,0.000,0.000,30.353,8.730,259.000,52.000,268.905,57.891
63,1,259,52,15,1.000,1,100,63,Local,268.000,57.000,0.000,29.055,0.000,0.000,31.133,11.225,259.000,52.000,269.448,58.426
64,1,259,52,15,1.000,1,100,64,Local,271.439,60.387,0.000,33.990,NaN,0.000,31.912,11.225,259.000,52.000,269.991,58.961
65,1,259,52,15,1.000,1,100,65,Local,271.439,60.387,0.000,33.990,0.000,0.000,32.691,11.225,259.000,52.000,270.534,59.496
66,1,259,52,15,1.000,1,100,66,Local,271.439,60.387,0.000,33.990,0.000,0.000,33.298,8.730,259.000,52.000,270.956,59.912
67,1,259,52,15,1.000,1,100,67,Local,271.439,60.387,0.000,33.990,0.000,0.053,33.731,6.236,259.000,52.053,271.258,60.261
68,1,259,52,15,1.000,1,100,68,Local,271.439,60.387,0.000,33.990,0.000,0.088,33.990,3.742,259.000,52.140,271.439,60.527
69,1,259,52,15,1.000,1,100,69,Local,271.439,60.387,0.000,33.990,0.000,0.123,33.990,0.000,259.000,52.263,271.439,60.650
70,1,259,52,15,1.000,1,100,70,Local,271.439,60.387,0.000,33.990,0.000,0.158,33.990,0.000,259.000,52.421,271.439,60.808
