 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,68,141,15,1.000,1,100,1,Full,61.000,138.000,0.000,174.289,0.000,0.362,37.905,5.564,67.737,140.614,61.053,137.351
2,1,68,141,15,1.000,1,100,2,Local,61.000,138.000,0.000,-156.801,NaN,0.529,-6.978,4.328,67.526,140.421,61.719,136.895
3,1,67,139,15,0.980,1,100,3,Local,61.000,135.000,2.236,-146.310,NaN,0.651,-53.454,6.431,67.281,140.211,62.175,136.456
4,1,67,140,15,0.970,1,100,4,Local,61.000,136.000,1.000,-146.310,0.000,0.721,-88.138,5.769,67.000,139.965,62.632,135.982
5,1,67,140,15,0.980,1,100,5,Local,62.000,136.000,0.000,-141.340,NaN,0.713,-111.573,5.723,66.719,139.754,63.053,135.579
6,1,66,140,15,0.990,1,100,6,Local,73.000,134.000,1.000,-40.601,NaN,0.709,-127.556,3.246,66.526,139.596,63.053,135.333
7,1,66,139,15,0.990,1,100,7,Local,61.000,135.000,1.000,-141.340,NaN,0.698,-127.204,-0.386,66.351,139.509,62.965,135.246
8,1,66,139,15,0.980,1,100,8,Local,61.000,135.000,0.000,-141.340,0.000,0.595,-131.307,5.408,66.263,139.526,62.474,135.421
9,1,66,139,15,0.990,1,100,9,Local,61.000,135.000,0.000,-141.340,0.000,0.609,-135.710,-0.351,66.263,139.561,61.982,135.596
10,1,67,140,15,0.970,1,100,10,Local,61.000,136.000,1.414,-146.310,NaN,0.662,-140.053,-3.041,66.246,139.632,61.421,135.754
11,1,66,140,15,0.970,1,100,11,Local,60.000,137.000,1.000,-153.435,NaN,0.644,-145.426,-1.203,66.281,139.737,60.754,135.912
