 ,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method,xT,yT,Speed,Theta,dTheta,speed (mean 4),Theta (mean 4),dTheta (mean 4),xC (mean 4),yC (mean 4),xT (mean 4),yT (mean 4)
1,1,258,47,10,1,1,100,1,Full,269.000,38.000,0.000,174.289,0.000,0.000,80.406,0.055,258.000,47.000,268.158,37.895
2,1,258,47,10,1,1,100,2,Local,269.000,38.000,0.000,-39.289,-0.126,0.000,40.172,3.633,258.000,47.000,266.710,37.571
3,1,258,47,10,1,1,100,3,Local,269.000,38.000,0.000,-39.289,0.000,0.000,-2.645,6.034,258.000,47.000,264.672,37.078
4,1,258,47,10,1,1,100,4,Local,269.000,38.000,0.000,-39.289,0.000,0.000,-33.044,4.852,258.000,47.000,262.718,37.353
5,1,258,47,10,1,1,100,5,Local,253.000,36.000,0.000,-114.444,NaN,0.000,-50.665,9.437,258.000,47.000,261.472,38.386
6,1,258,47,10,1,1,100,6,Local,252.161,33.178,0.000,-112.901,NaN,0.000,-59.324,11.510,258.000,47.000,260.791,39.336
7,1,258,47,10,1,1,100,7,Local,252.161,33.178,0.000,-112.901,0.000,0.000,-51.300,8.455,258.000,47.000,261.338,40.540
8,1,258,47,10,1,1,100,8,Local,265.000,51.000,0.000,29.745,NaN,0.000,-42.930,6.973,258.000,47.000,262.667,41.478
9,1,258,47,10,1,1,100,9,Local,270.439,55.387,0.000,33.990,NaN,0.000,-34.362,2.412,258.000,47.000,264.587,41.997
10,1,258,47,10,1,1,100,10,Local,269.000,39.000,0.000,-36.027,NaN,0.000,-26.826,-0.703,258.000,47.000,266.978,42.081
11,1,258,47,10,1,1,100,11,Local,270.439,38.613,0.000,-33.990,NaN,0.053,-16.435,-2.225,258.000,47.053,267.907,42.397
12,1,258,47,10,1,1,100,12,Local,270.439,38.613,0.000,-33.990,0.000,0.088,-12.017,-5.677,258.000,47.140,268.405,42.189
13,1,258,47,10,1,1,100,13,Local,270.439,38.613,0.000,-33.990,0.000,0.123,-16.815,0.312,258.000,47.263,267.162,41.351
14,1,258,47,10,1,1,100,14,Local,270.439,38.613,0.000,-33.990,0.000,0.158,-22.073,-1.448,258.000,47.421,265.073,40.831
15,1,258,48,10,1,1,100,15,Local,254.000,55.000,1.000,119.745,NaN,0.158,-32.434,-0.645,258.000,47.579,262.851,40.556
16,1,258,48,10,1,1,100,16,Local,268.000,38.000,0.000,-45.000,NaN,0.158,-45.310,6.703,258.000,47.737,260.010,40.214
17,1,258,48,10,1,1,100,17,Local,253.000,36.000,0.000,-112.620,NaN,0.123,-63.511,5.046,258.000,47.860,257.763,39.297
18,1,258,48,10,1,1,100,18,Local,254.000,37.000,0.000,-109.983,NaN,0.088,-81.433,5.747,258.000,47.947,255.523,38.270
19,1,258,48,10,1,1,100,19,Local,251.000,37.000,0.000,-122.471,NaN,0.053,-96.260,4.237,258.000,48.000,253.935,37.236
20,1,258,48,10,1,1,100,20,Local,252.000,36.000,0.000,-116.565,NaN,0.000,-108.155,-0.470,258.000,48.000,253.841,36.108
21,1,258,48,10,1,1,100,21,Local,253.000,36.000,0.000,-112.620,NaN,0.000,-103.422,-1.762,258.000,48.000,254.308,36.559
